date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD
2017-04-09,9,38,44,10,9,37,10,23,17,49,25,23,41,2,23,8,0,43,0,13,38,31,47,35,26,17,32,20,59,20,38,0,0,0,0,0,0,0,0,46,11,75,32,29,24,0,0,14,65,24,0,0,44,50,11,25,42,0,33,0,34,24,0,0,0,0,0,19,0,43,0,47,14,0,22,47,25,20,38,31,41,45,0,36,0,23,16,18,0,0,0,39,0,0,0,54,57,4,0,0,0,33,0,0,30,38,12,0,0,0,5,19,0,26,0,0,33,0,0,50,19,0,0,20,0,24,0,32,0,0,0,0,0
2017-04-16,10,56,44,6,8,34,19,22,15,38,17,31,37,2,28,11,0,28,0,12,44,44,51,39,31,19,21,12,32,18,33,0,0,0,0,0,0,0,0,46,20,37,23,50,25,0,0,12,51,0,0,0,0,32,18,29,46,34,43,72,40,20,0,0,0,0,0,31,0,0,0,23,25,0,37,41,22,19,0,0,30,0,0,31,0,22,20,34,36,45,0,34,0,0,0,30,0,6,28,0,0,72,0,0,29,36,8,9,0,0,5,46,23,0,0,0,21,0,0,20,10,0,0,28,20,27,0,0,0,0,46,0,37
2017-04-23,17,40,42,9,8,47,20,23,29,31,55,44,14,2,42,9,55,0,0,11,74,50,51,28,40,20,34,24,66,15,0,0,0,0,0,0,0,0,0,55,15,0,31,25,29,34,28,18,25,31,0,0,0,47,17,48,45,33,62,36,37,43,0,0,0,34,0,17,42,31,0,23,42,45,0,44,38,55,37,29,0,64,32,0,0,0,16,17,36,28,0,28,0,0,0,45,0,7,54,0,0,0,0,0,0,35,11,9,0,0,4,0,23,19,0,0,21,32,0,29,36,0,43,24,0,23,0,31,0,0,46,0,0
2017-04-30,8,36,27,4,9,34,22,18,19,29,22,32,16,2,36,9,0,0,0,12,68,33,62,20,17,32,35,18,20,35,0,0,0,0,0,0,33,0,0,47,31,100,26,32,53,0,28,0,26,0,0,0,0,42,18,40,46,34,32,0,36,23,0,0,0,0,32,18,0,0,0,34,30,45,19,34,26,38,37,0,35,0,33,0,0,45,8,17,0,80,0,43,0,0,0,0,0,9,0,0,0,24,27,0,29,55,10,13,61,0,7,18,0,26,0,0,22,0,0,17,9,0,0,16,0,23,0,42,0,0,0,0,0
2017-05-07,11,30,48,8,9,38,30,19,20,22,41,44,27,2,25,8,0,0,0,10,53,42,81,33,13,20,23,29,49,39,0,0,0,0,0,0,33,0,0,55,20,0,25,53,22,0,37,12,100,0,31,71,32,57,12,54,36,0,0,49,35,0,0,46,0,35,0,71,0,31,0,0,26,44,100,33,30,43,37,0,0,0,0,0,61,22,22,39,36,45,0,38,36,0,0,30,0,8,0,27,31,24,0,0,29,62,8,14,0,0,7,18,0,37,0,0,21,0,23,20,16,0,49,18,0,23,0,0,0,0,0,0,0
2017-05-14,9,36,34,7,8,39,22,95,28,24,51,66,25,3,37,9,79,22,0,19,57,36,87,30,43,30,19,19,42,21,34,0,74,0,0,0,34,0,0,46,0,45,21,40,42,0,0,26,0,0,0,74,0,43,11,41,21,0,34,0,27,100,0,0,0,0,46,33,0,33,0,28,18,0,0,26,32,33,39,0,0,0,0,0,0,48,14,20,0,63,0,38,0,0,43,0,0,8,0,0,67,0,28,0,0,0,24,0,0,37,4,33,0,23,59,0,0,34,0,0,14,0,45,22,0,49,0,33,0,0,0,0,0
2017-05-21,11,34,68,7,11,39,22,42,24,38,60,62,17,1,35,9,0,22,0,20,40,47,82,21,23,20,26,24,37,29,0,0,0,0,0,0,0,0,0,45,0,0,33,37,30,37,30,17,55,0,29,0,0,44,13,58,35,0,34,0,40,47,0,0,0,0,0,38,0,33,0,0,16,0,0,35,31,52,0,0,33,35,0,37,0,36,22,18,39,36,43,32,0,0,0,0,0,6,0,0,34,0,29,0,31,78,6,0,0,0,4,20,32,0,0,0,0,0,0,18,14,0,0,26,0,28,0,0,0,0,0,62,0
2017-05-28,9,30,34,21,13,26,18,28,24,41,21,33,27,2,34,8,0,0,70,18,40,32,60,24,26,22,45,31,13,32,0,0,0,0,0,0,0,0,0,42,12,0,53,34,36,0,40,0,31,0,38,0,0,65,19,68,35,62,0,0,55,43,0,0,0,0,46,19,0,33,0,28,24,48,23,32,27,36,0,0,0,35,35,33,0,0,12,0,0,32,43,26,0,0,0,0,60,11,0,0,0,0,33,0,0,78,15,0,0,37,4,49,0,27,0,0,23,0,51,37,18,49,46,25,0,25,0,33,30,0,0,0,0
2017-06-04,12,36,39,13,10,18,21,32,17,28,33,28,29,2,36,19,0,0,0,16,37,39,64,20,29,58,30,28,21,26,0,0,0,0,0,0,0,0,0,53,11,0,0,43,32,0,0,13,35,33,28,0,0,46,30,41,50,0,0,0,85,42,0,0,0,0,0,32,0,65,0,24,18,46,0,60,0,39,39,0,0,46,0,32,64,26,9,45,0,30,0,25,0,34,0,48,0,16,0,0,0,0,42,0,0,51,11,10,0,0,4,45,0,0,58,100,30,0,0,20,16,0,0,16,0,37,0,32,0,0,0,0,39
2017-06-11,13,33,39,5,10,40,25,31,22,37,34,65,15,2,25,11,0,0,0,13,69,40,49,35,65,18,17,12,26,32,0,0,0,0,0,0,46,0,0,43,11,67,73,26,63,0,0,13,0,0,0,0,34,51,15,41,40,0,34,0,52,21,0,0,0,0,0,0,0,0,0,25,31,0,0,55,26,39,0,0,85,0,0,32,0,31,16,18,0,42,0,48,0,0,74,0,0,5,0,0,34,0,76,0,0,38,8,0,0,37,3,20,0,27,59,0,0,0,0,31,25,48,0,13,0,0,0,0,0,0,0,0,0
2017-06-18,11,28,77,7,11,31,22,28,13,33,25,37,28,3,25,9,0,0,0,12,39,49,25,23,29,20,50,12,44,21,67,0,0,0,0,0,0,0,72,36,18,0,18,29,22,0,0,15,39,0,0,0,0,49,20,24,34,0,38,0,58,42,0,0,0,0,0,19,0,37,0,32,23,0,0,40,0,26,0,41,42,33,34,95,0,0,14,36,0,30,0,40,0,0,42,31,58,13,33,0,33,33,28,0,30,64,0,10,0,0,4,28,0,23,77,0,30,0,24,26,25,0,77,16,0,28,0,0,29,0,0,0,0
2017-06-25,12,16,57,12,10,35,26,31,22,28,34,43,27,2,43,9,0,30,0,13,58,48,22,38,27,35,29,17,22,22,0,0,0,0,0,0,0,0,0,37,11,0,43,20,27,0,30,15,55,0,0,0,0,62,13,48,30,42,34,0,53,43,0,0,0,0,0,0,0,33,0,67,21,0,0,27,0,28,39,37,32,47,35,44,0,0,18,25,0,23,0,62,0,0,58,43,0,9,90,0,0,0,33,0,0,52,11,13,0,49,5,20,0,0,0,0,0,0,25,25,20,0,47,15,0,25,0,33,0,67,0,0,0
2017-07-02,8,36,52,5,12,38,14,29,25,26,53,24,15,2,32,9,0,46,0,11,52,30,61,62,24,18,23,27,33,45,0,0,0,0,59,0,0,0,0,41,11,0,100,58,44,0,0,14,47,0,29,0,0,45,21,21,22,0,0,40,46,0,0,0,0,0,0,20,0,34,0,25,42,49,0,37,0,34,40,0,66,0,35,33,0,25,18,25,0,52,44,26,0,0,0,36,0,7,30,0,0,0,51,0,0,0,6,10,66,0,4,20,25,24,0,52,0,0,26,22,17,0,0,38,0,29,0,34,0,0,51,0,0
2017-07-09,10,21,46,5,9,40,27,31,18,31,29,53,44,3,21,10,0,60,0,14,65,40,52,84,34,12,34,17,32,15,0,0,0,0,0,0,40,0,0,53,12,40,32,34,30,0,0,18,36,0,39,0,0,51,13,22,38,0,59,38,55,32,0,0,0,0,0,19,0,33,0,28,40,0,0,24,0,31,40,0,0,34,60,33,0,24,21,33,0,53,44,28,53,0,0,0,0,12,29,29,0,70,58,0,0,56,10,0,0,0,6,20,0,20,0,0,0,0,0,21,11,0,0,34,0,0,0,0,0,0,50,0,0
2017-07-16,10,26,40,4,11,40,21,24,29,31,53,92,42,3,25,10,0,34,0,13,56,44,56,38,37,25,37,24,22,27,47,0,76,0,0,0,0,0,0,91,19,0,19,44,23,74,0,15,31,0,0,0,0,76,13,43,44,66,0,52,35,25,0,0,0,0,0,0,46,34,51,0,43,0,20,37,35,67,40,37,44,0,35,0,0,28,17,19,0,54,0,52,0,35,0,66,0,12,0,0,0,35,29,0,0,0,6,0,66,0,4,27,0,41,0,0,23,35,0,19,10,0,47,13,0,0,0,0,0,90,0,0,0
2017-07-23,11,26,68,6,13,44,22,27,31,23,44,80,21,4,43,9,68,22,0,23,78,40,81,52,40,20,25,26,37,22,39,0,0,0,0,0,0,0,0,68,11,0,53,47,40,0,0,0,31,27,38,0,0,24,13,21,32,0,0,0,27,23,0,0,0,0,34,33,0,36,0,24,56,48,26,82,48,53,0,36,55,46,0,0,65,24,8,53,38,50,0,46,0,0,0,32,0,10,32,0,45,0,33,0,0,38,8,10,64,0,5,48,0,23,59,0,0,39,0,18,11,0,46,32,0,37,0,0,30,0,66,0,43
2017-07-30,7,21,89,5,11,30,25,33,28,34,48,97,47,2,34,8,58,0,0,18,65,48,75,29,16,33,25,32,31,28,0,0,0,0,0,0,34,0,0,58,28,0,41,36,32,62,29,0,26,0,0,0,0,23,20,31,58,40,66,0,49,28,0,0,0,0,0,25,44,0,0,0,38,0,19,23,31,45,0,31,42,0,0,32,0,23,14,24,0,61,43,19,38,0,0,32,0,10,33,0,0,50,56,0,34,0,14,11,72,48,7,19,0,27,58,54,22,0,0,27,28,0,0,16,0,0,0,0,29,0,0,0,39
2017-08-06,9,22,71,16,14,24,30,25,15,52,40,55,16,1,40,5,0,0,0,16,45,35,68,30,29,13,19,18,38,32,0,0,0,0,0,0,45,0,0,47,11,0,18,23,51,0,0,0,26,0,0,0,0,43,11,41,42,35,0,100,34,31,0,0,0,0,0,25,43,32,0,0,26,0,0,40,23,18,51,31,0,0,0,0,0,23,9,18,0,49,57,53,0,0,0,0,0,9,0,0,0,50,0,0,0,37,15,19,0,0,10,38,23,0,0,49,0,0,0,30,14,0,0,20,0,27,0,0,29,0,0,0,39
2017-08-13,8,14,56,9,8,34,24,23,9,25,32,29,26,1,36,8,0,0,0,14,42,19,54,52,63,34,58,21,31,21,0,86,97,0,0,0,0,0,0,52,18,0,72,39,39,0,0,13,35,0,0,0,0,50,15,41,13,0,0,0,25,28,0,48,0,0,0,32,0,56,67,24,20,47,26,0,0,39,0,31,0,34,34,0,0,0,12,26,76,50,0,27,0,0,0,32,0,10,0,0,0,25,0,0,40,0,16,0,0,0,4,48,24,27,78,0,0,34,28,0,19,0,67,26,0,0,43,32,29,0,56,0,0
2017-08-20,10,22,69,11,10,25,14,32,13,22,28,32,28,2,18,10,58,0,0,12,48,32,42,20,19,17,16,39,31,16,0,0,0,0,0,61,0,0,0,44,11,0,45,23,32,0,0,19,0,0,28,0,0,30,20,46,21,35,33,37,51,73,0,0,0,0,0,20,0,37,0,0,30,0,0,35,46,32,38,31,34,34,0,32,0,23,14,0,50,23,0,50,50,0,0,31,0,11,57,0,0,29,32,0,0,100,12,10,0,0,8,40,32,0,58,0,0,0,0,0,11,0,0,38,24,0,0,0,0,0,0,0,0
2017-08-27,7,19,50,14,12,28,25,25,19,29,38,42,28,1,43,12,0,21,0,16,51,31,33,50,33,21,19,34,31,56,0,0,0,0,0,0,68,0,0,40,11,44,20,33,44,36,0,22,0,33,0,0,0,53,17,24,26,0,0,38,39,36,0,0,0,0,0,37,0,0,0,0,42,0,0,58,70,32,58,0,0,0,0,32,0,0,17,40,0,27,0,35,51,0,0,0,0,9,0,0,0,38,38,0,0,37,8,0,0,36,6,28,24,0,0,0,22,45,0,0,23,0,45,24,0,28,36,32,30,65,49,0,0
2017-09-03,6,23,60,10,20,41,25,17,17,23,32,59,28,2,40,8,0,64,0,16,82,38,58,60,39,21,32,21,38,26,33,0,0,0,0,0,0,0,0,49,12,38,45,29,22,95,0,17,0,0,28,0,33,33,13,45,57,0,0,0,55,24,0,0,0,0,0,21,0,32,49,35,50,0,0,53,23,51,66,31,31,33,67,31,0,23,12,44,0,47,41,43,0,49,0,36,0,6,38,0,44,28,32,0,0,64,5,0,62,35,10,25,26,0,57,48,0,33,28,32,20,0,43,36,0,0,0,0,0,0,0,0,44
2017-09-10,6,29,38,9,19,26,16,23,17,25,37,59,15,3,34,13,0,24,0,12,50,24,57,45,35,21,16,11,40,24,33,0,0,0,0,0,0,0,0,54,10,43,76,41,47,0,0,17,26,0,27,0,0,45,9,35,23,0,0,0,43,23,0,0,0,0,0,0,0,0,48,70,27,0,25,26,23,31,0,30,31,33,0,41,83,23,8,26,0,65,0,34,55,0,0,45,0,7,42,0,64,0,0,0,0,37,8,9,0,0,8,18,0,0,57,0,0,0,23,23,27,0,50,23,21,0,0,0,0,0,0,0,0
2017-09-17,8,28,51,12,12,36,27,19,11,30,32,54,24,2,27,15,0,28,0,15,49,47,42,21,32,41,18,20,23,35,0,0,0,0,0,0,0,0,0,52,21,0,40,25,50,0,0,13,29,24,0,0,0,29,20,47,26,34,32,0,47,20,0,0,0,0,0,20,0,31,0,23,31,0,0,23,45,40,37,0,62,33,0,0,0,23,8,25,0,58,47,29,0,33,0,0,0,7,0,0,0,49,0,0,0,49,10,9,0,0,7,18,23,38,0,65,22,0,0,69,18,0,0,12,0,32,0,0,0,0,0,0,37
2017-09-24,9,32,54,6,14,37,23,29,12,26,57,63,0,2,38,15,57,0,0,13,55,38,41,36,51,19,16,25,28,45,0,0,0,0,0,0,0,0,0,45,0,37,87,44,34,40,0,0,29,0,0,0,0,29,13,69,26,0,0,0,40,29,0,0,0,0,0,18,0,0,0,23,19,51,0,26,23,38,0,0,31,0,0,0,0,0,10,37,49,51,0,46,0,0,0,31,0,8,0,0,0,0,0,0,0,0,13,19,0,46,2,20,23,0,0,0,0,33,27,17,20,45,0,16,0,27,0,42,0,0,0,0,0
2017-10-01,8,24,21,7,8,25,20,13,15,28,42,28,19,2,32,10,0,24,0,15,45,28,77,29,20,34,45,11,30,41,0,0,70,0,0,0,0,0,0,52,21,0,19,51,25,35,0,25,47,47,0,0,0,29,9,30,31,0,32,0,28,35,0,0,0,0,0,18,0,42,0,23,19,60,19,68,23,31,50,0,35,36,33,0,0,23,11,19,0,60,0,58,0,0,0,82,0,6,28,0,0,35,31,0,0,37,0,28,0,0,3,18,0,26,57,0,0,33,0,0,10,0,0,12,20,0,0,0,0,0,47,0,0
2017-10-08,12,62,43,11,9,33,29,12,16,28,30,37,27,1,20,10,56,21,0,15,38,48,41,45,28,20,17,20,25,14,33,0,0,0,0,0,0,0,0,51,20,37,50,51,37,0,28,19,25,0,0,0,0,29,11,30,31,46,32,49,59,35,0,0,0,0,0,18,0,31,0,23,10,0,19,61,0,20,37,0,0,33,33,0,0,22,8,17,0,51,56,36,63,0,0,0,0,11,32,0,0,0,0,0,0,0,9,19,0,0,4,37,0,0,56,0,0,33,0,34,26,0,0,25,0,27,0,0,0,0,0,0,100
2017-10-15,15,26,75,6,8,27,25,17,12,29,27,40,21,2,32,9,0,0,0,12,40,34,46,22,44,32,23,21,48,16,0,0,0,0,0,0,0,0,0,44,12,0,17,32,25,0,0,17,34,0,0,0,0,48,20,34,41,0,0,0,49,60,0,62,0,0,0,20,0,0,0,23,18,0,0,30,22,31,0,0,0,0,0,0,0,0,0,0,0,30,0,39,0,0,0,52,56,5,27,0,0,0,0,0,0,54,8,0,0,0,4,18,23,22,0,64,0,0,0,0,9,61,0,16,27,40,0,31,0,0,0,0,0
2017-10-22,12,50,69,8,10,36,20,32,11,40,31,53,30,2,34,9,0,21,0,18,49,64,61,19,28,32,18,22,34,15,55,0,0,0,0,0,44,0,0,48,0,36,46,43,70,0,37,14,46,0,0,0,0,25,6,19,35,33,43,36,53,51,0,0,0,0,0,36,0,31,0,0,20,44,18,30,22,34,36,30,34,35,43,0,61,22,15,19,0,22,0,33,0,0,0,52,0,6,54,0,42,0,27,0,0,41,11,12,0,0,4,0,0,0,0,0,0,32,0,0,13,45,43,30,0,23,30,0,0,0,62,0,0
2017-10-29,12,41,36,5,6,23,11,19,21,37,34,27,23,3,31,8,0,0,0,15,58,40,30,29,34,50,40,22,35,18,37,0,0,0,0,0,32,0,0,49,13,0,20,31,28,34,0,12,50,0,0,0,0,44,14,38,30,45,0,0,30,0,0,0,0,0,0,0,0,0,0,33,33,44,18,38,22,37,37,0,30,0,0,0,0,0,11,23,0,65,0,32,36,0,0,33,0,8,36,0,32,0,0,0,33,82,12,16,0,68,11,21,30,19,0,0,0,0,0,23,26,45,0,27,20,23,0,0,0,0,46,0,0
2017-11-05,7,38,35,9,8,28,19,19,8,31,59,52,23,2,34,7,0,0,0,17,47,33,60,43,24,36,45,37,36,24,0,0,0,0,0,0,42,0,0,43,17,0,33,27,48,0,0,0,37,0,0,0,0,18,14,24,52,0,0,35,23,29,0,0,0,0,42,69,0,30,0,30,21,0,0,22,29,42,36,0,29,63,32,0,0,22,8,17,0,31,39,52,0,0,40,78,0,6,0,0,0,31,0,0,0,35,6,0,0,0,4,33,22,0,72,0,0,31,0,17,20,0,42,26,0,0,0,0,0,61,0,0,36
2017-11-12,8,36,32,7,7,22,18,14,16,39,47,22,0,3,32,10,0,20,0,13,43,29,30,38,46,11,22,36,51,20,0,0,0,0,53,0,0,0,67,47,11,0,33,58,33,33,0,26,0,0,0,0,31,40,12,14,47,43,83,0,29,77,0,0,0,0,0,40,0,60,0,22,23,0,18,22,22,22,90,38,0,0,0,34,0,0,10,19,35,38,0,46,0,0,0,43,0,9,30,0,41,0,0,0,0,70,10,0,0,0,6,26,22,37,0,0,21,0,0,17,16,58,41,11,0,22,0,0,54,80,0,0,0
2017-11-19,7,57,50,6,9,30,18,9,16,40,38,39,15,2,29,7,55,0,0,16,37,36,45,28,37,11,22,22,39,27,42,0,0,0,0,0,0,0,68,35,28,36,34,43,42,0,0,12,27,23,26,0,31,40,16,45,45,66,0,0,39,0,0,0,0,0,0,23,41,0,0,0,20,44,0,38,22,50,36,29,39,31,43,0,0,22,9,19,35,55,46,83,0,0,0,79,0,8,46,26,0,24,0,0,28,0,7,0,0,0,3,20,0,21,54,45,21,0,0,22,18,0,0,19,0,23,0,40,0,0,0,0,0
2017-11-26,12,48,97,5,20,35,28,36,58,48,51,77,48,4,70,11,0,34,0,15,63,26,39,41,33,74,26,30,36,38,42,0,0,0,0,0,0,0,0,53,11,81,24,60,71,44,0,52,0,0,0,0,67,64,38,33,24,0,0,40,36,33,0,0,0,0,0,25,0,30,0,65,80,0,18,32,37,71,0,31,100,31,31,0,0,43,56,30,0,76,0,23,47,0,0,44,0,12,30,26,0,46,26,0,28,47,10,9,0,33,2,18,0,0,0,0,0,31,22,17,30,0,55,66,20,73,0,34,0,0,0,0,35
2017-12-03,10,42,78,5,17,36,28,37,100,42,36,70,15,4,100,20,0,30,0,13,67,43,32,42,29,100,28,48,49,13,46,0,0,0,71,0,64,0,0,73,10,79,74,80,100,45,0,71,27,0,0,59,0,81,61,48,32,0,0,0,39,50,0,90,0,46,42,38,0,87,0,91,100,58,0,64,44,79,0,39,34,64,0,30,80,0,71,61,0,72,40,42,36,0,46,40,0,7,27,0,0,0,26,0,38,0,7,9,0,45,5,26,0,0,0,0,0,36,0,0,39,0,56,57,100,91,0,73,32,0,52,0,41
2017-12-10,11,43,62,8,18,30,19,30,26,45,54,61,34,3,92,14,0,23,0,10,48,43,100,33,37,28,18,50,34,53,0,0,0,0,0,0,0,0,0,71,10,0,17,67,69,0,0,28,25,0,0,69,0,87,61,24,45,0,0,0,32,28,0,0,53,0,0,35,0,0,0,49,53,43,21,75,0,41,36,29,29,63,31,0,0,0,68,36,0,41,0,19,0,0,0,0,0,6,36,0,0,41,0,0,38,0,9,21,0,0,2,44,22,28,54,0,21,36,31,17,39,0,67,38,50,34,30,52,27,0,0,0,0
2017-12-17,14,34,86,6,4,25,16,26,27,93,62,72,36,2,84,14,0,21,0,15,51,41,88,36,25,45,35,38,33,71,33,0,0,0,0,0,0,0,0,55,10,0,32,51,56,0,0,36,29,0,36,0,0,100,47,35,23,0,0,49,54,35,0,0,0,0,0,36,0,42,0,60,35,0,0,25,0,38,0,30,41,33,33,0,0,23,82,44,37,43,0,18,40,0,0,82,0,10,0,0,0,0,0,0,0,37,11,10,0,35,3,18,0,19,56,0,22,0,0,0,14,0,43,16,21,35,0,54,0,0,81,60,0
2017-12-24,17,35,64,12,10,28,22,27,18,55,50,68,16,2,44,8,0,26,0,9,52,14,56,84,17,35,0,22,30,37,40,0,0,0,0,0,35,0,0,57,11,0,19,44,80,0,0,23,47,51,0,0,0,55,35,36,38,37,0,39,13,22,0,50,59,38,0,0,0,45,0,100,42,0,20,44,0,34,40,0,0,47,0,0,0,0,100,25,0,36,0,29,0,0,0,44,61,4,0,0,34,26,0,0,47,39,10,0,66,37,5,22,25,20,0,0,0,35,0,18,10,0,0,17,38,34,0,0,0,0,0,63,0
2017-12-31,9,12,79,0,18,33,52,12,46,45,39,90,56,3,38,5,0,0,0,8,30,51,76,80,0,0,0,100,74,0,0,0,0,0,0,0,0,0,0,30,0,93,0,22,55,0,0,100,0,0,0,0,0,81,21,0,56,0,0,0,78,0,0,0,0,0,0,53,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,57,31,51,0,100,0,91,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,49,0,0,32,52,60,0,100,0,0,0,0,0
