date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD,COPUSD,COPILS,COPEUR,COPPEN,COPARS,CZKUSD,CZKPLN,CZKHUF,CZKRUB,CZKEUR,CZKGBP,CZKCHF,DKKUSD,DKKCNY,DKKRUB,DKKEUR,DKKGBP,DKKCHF,DKKNOK,EURMXN,EURUSD,EURTRY,EURILS,EURCNH,EURCNY,EURSGD,EURHKD,EURKRW,EURBRL,EURTWD,EURZAR,EURPLN,EURHUF,EURCZK,EURRUB,EURGBP,EURTRL,EURMAD,EURSOS,EURCHF,EURCAD,EURCOP,EURPEN,EURARS,EURNOK,EURDKK,EURNZD,EURAUD,EURCLP,GBPMXN,GBPUSD,GBPTRY,GBPILS,GBPCNY,GBPSGD,GBPHKD,GBPKRW,GBPBRL,GBPTWD,GBPZAR,GBPPLN,GBPHUF,GBPCZK,GBPRUB,GBPEUR,GBPMAD,GBPCHF,GBPCAD,GBPCOP,GBPCLP,GBPARS,GBPNOK,GBPDKK,GBPNZD,GBPAUD,HKDUSD,HKDCNH,HKDCNY,HKDSGD,HKDKRW,HKDTWD,HKDZAR,HKDEUR,HKDGBP,HKDCZK,HKDRUB,HKDCHF,HKDCAD,HKDNZD,HKDAUD,HUFUSD,HUFEUR,HUFGBP,HUFCHF,ILSUSD,ILSRUB,ILSEUR,KRWUSD,KRWCNY,KRWHKD,KRWBRL,KRWTWD,KRWRUB,KRWEUR,KRWGBP,KRWCAD,KRWAUD,MADUSD,MADILS,MADZAR,MADRUB
2015-10-25,4,21,39,17,17,57,16,30,15,13,43,41,36,2,28,3,0,25,0,15,37,48,14,27,36,21,30,16,31,28,34,0,0,0,0,0,0,0,0,55,0,0,18,75,32,47,49,26,0,24,0,0,0,63,11,56,21,60,0,37,53,21,0,0,0,0,0,0,0,37,0,24,25,0,26,80,0,38,76,0,0,0,34,0,63,0,18,0,100,27,42,40,37,0,0,36,0,5,41,75,44,25,30,0,45,37,21,13,0,0,5,22,32,26,0,0,0,0,35,18,22,0,0,24,28,32,0,0,0,0,48,0,38,32,26,35,12,57,0,0,0,0,0,0,0,29,0,0,31,68,0,0,13,50,25,70,27,27,50,55,29,36,22,28,37,37,9,4,8,0,0,0,5,44,26,40,0,35,24,35,45,26,0,7,13,0,0,9,4,28,23,0,9,26,13,66,28,9,32,20,32,41,0,0,51,21,33,21,29,26,12,18,38,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,40,0,0,0,0,15,45,44
2015-11-01,5,44,60,20,15,49,13,33,22,16,35,69,31,2,32,12,0,29,0,16,31,53,14,57,55,34,65,25,33,56,0,0,0,0,0,0,0,0,0,51,10,51,18,32,22,71,29,13,0,0,0,0,0,43,20,14,24,0,0,37,46,21,0,0,0,0,33,0,0,0,0,24,30,0,26,69,23,51,0,0,0,0,34,32,0,0,9,18,37,21,0,41,0,0,0,31,0,7,28,0,0,67,32,0,0,50,9,10,63,0,13,38,0,22,57,0,0,100,0,18,14,0,44,17,0,0,0,0,0,0,0,0,51,24,27,20,17,58,0,0,0,0,0,0,75,44,0,0,41,0,51,47,12,48,43,35,0,29,18,54,29,29,22,19,25,27,9,5,16,0,0,35,4,24,36,53,0,25,26,25,49,35,0,9,37,24,17,12,4,0,34,0,14,22,46,0,13,12,0,13,14,81,0,0,24,0,50,21,18,0,12,18,29,0,0,44,53,0,0,0,29,0,0,0,0,0,0,33,0,0,18,0,38,94,0,0,40,0,0,0,0,0,21,0
2015-11-08,4,26,26,21,14,49,11,34,12,15,35,60,21,3,33,9,0,22,0,14,32,62,25,57,26,25,0,23,36,41,34,0,72,0,0,0,34,0,0,37,0,38,18,55,32,0,33,0,26,0,0,0,0,46,8,30,34,35,67,0,36,59,58,0,0,41,33,56,100,0,0,0,20,0,25,58,0,26,0,31,0,0,45,0,0,0,8,19,0,20,42,34,0,33,0,34,0,7,0,0,33,33,28,0,30,37,7,13,0,0,3,38,0,0,58,0,0,33,26,0,19,0,0,13,0,24,0,0,0,64,48,0,50,0,26,69,17,29,0,0,0,0,0,0,0,30,0,0,0,0,0,72,25,47,31,35,27,47,21,35,0,35,22,39,12,51,6,11,13,0,35,0,4,25,30,19,31,35,18,27,51,0,0,8,26,0,34,9,9,0,42,0,14,13,15,0,17,11,32,19,23,0,0,0,25,19,22,25,13,0,12,27,0,19,0,72,27,0,0,0,0,0,24,36,0,0,0,0,37,0,24,0,0,0,0,0,0,0,0,0,0,30,56,0
2015-11-15,5,21,60,19,15,45,18,25,6,17,57,41,40,3,27,12,0,21,0,18,33,21,29,20,36,31,35,27,28,31,0,0,0,0,0,0,50,0,0,47,14,38,0,42,45,0,0,0,30,0,0,0,0,52,5,40,39,35,0,0,41,37,0,47,0,48,0,40,0,0,0,24,21,46,0,58,23,20,0,53,0,33,0,0,0,0,12,23,49,20,0,49,100,0,0,31,0,9,28,28,0,25,41,0,30,50,9,0,63,0,8,19,0,22,0,0,22,0,0,20,17,0,44,19,0,24,0,42,33,0,48,0,0,0,48,0,22,29,0,0,0,0,0,0,74,0,0,0,31,0,0,36,24,53,37,61,0,19,49,34,0,39,33,39,14,34,21,7,17,0,0,0,6,41,20,27,30,34,0,40,58,28,0,7,14,27,22,5,8,0,52,0,14,17,15,33,12,11,0,24,14,0,40,0,22,21,47,18,23,26,23,23,38,0,0,56,30,0,61,74,25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0
2015-11-22,3,29,33,23,12,47,9,33,19,15,42,25,21,4,31,9,0,0,0,20,32,49,22,20,26,12,16,18,33,57,34,0,73,0,0,0,0,0,0,54,12,0,18,26,19,0,0,0,0,0,37,0,0,16,11,18,23,0,0,49,29,35,0,0,0,0,0,18,0,0,0,0,18,0,19,46,0,26,0,61,0,0,0,31,83,0,16,53,0,31,42,37,0,33,42,0,0,13,0,28,66,43,84,0,59,42,6,16,0,36,3,19,0,0,0,0,0,0,0,0,21,0,0,28,0,24,0,32,0,0,48,0,0,24,52,20,18,33,23,0,0,0,0,0,0,0,0,0,31,0,0,36,12,47,30,59,27,17,50,35,0,45,22,15,33,37,7,6,10,33,0,34,6,47,20,47,0,38,32,12,61,26,0,6,22,24,15,13,7,0,42,0,15,11,40,32,10,11,0,21,22,0,0,0,20,0,36,28,14,0,23,18,28,25,0,0,30,0,0,0,28,0,71,35,47,40,0,33,0,0,18,0,38,0,0,0,0,0,0,0,0,30,26,0
2015-11-29,3,27,59,21,21,38,14,31,15,12,20,68,35,4,50,11,0,24,0,19,43,45,38,20,35,17,48,23,23,30,0,0,0,0,0,0,0,0,0,57,0,50,35,42,17,0,28,13,75,0,0,0,0,45,20,25,16,0,0,0,40,45,0,0,0,0,0,21,44,0,0,0,23,0,22,46,0,26,50,0,31,33,34,0,0,23,31,0,0,27,0,53,0,0,55,31,0,9,28,0,0,0,0,0,44,0,19,11,70,46,8,48,23,33,0,0,22,33,32,18,27,61,0,28,0,24,0,31,0,0,0,59,0,41,24,60,22,33,0,0,0,0,0,0,0,82,0,0,30,67,0,40,18,66,44,50,0,43,60,42,58,55,29,19,17,59,14,3,18,0,91,44,8,42,25,27,0,28,14,35,82,0,26,8,13,49,26,8,8,25,33,0,16,19,30,25,17,13,0,25,31,41,0,0,19,21,47,25,14,25,17,18,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,35,0,0,0,0,0,0,0,0,0,0,15,32,0
2015-12-06,6,25,26,41,26,33,11,36,17,43,35,41,36,8,44,9,0,0,0,19,61,84,16,40,29,23,24,27,33,26,0,0,0,0,0,0,34,0,0,47,21,38,32,39,22,0,29,0,57,24,37,0,33,26,10,49,26,46,0,0,50,24,0,0,56,36,0,56,44,32,0,0,42,0,19,27,46,79,38,31,0,33,0,0,72,0,26,25,37,52,0,25,37,0,0,31,0,11,49,0,37,25,28,0,30,64,11,10,0,71,9,0,47,22,57,0,44,0,27,40,20,0,44,24,0,0,0,0,29,73,63,0,0,32,27,61,21,52,31,36,0,0,17,60,74,29,0,0,0,0,58,0,31,50,36,27,0,13,49,43,0,42,22,28,33,37,8,9,11,0,35,0,4,55,0,40,0,44,28,31,69,0,26,7,18,0,22,9,4,0,58,0,59,29,27,37,13,9,0,26,33,0,0,0,25,0,22,22,27,26,12,26,0,0,35,56,26,0,0,0,25,0,0,36,0,0,77,43,36,0,20,0,0,0,0,0,0,0,0,0,0,20,26,0
2015-12-13,8,28,45,55,28,53,13,40,31,43,26,80,0,7,42,11,0,22,0,17,77,89,37,89,59,18,36,37,42,68,34,0,74,0,0,0,34,0,0,68,11,0,31,30,42,0,0,0,58,0,0,0,34,43,24,41,59,0,45,0,52,60,0,0,0,0,0,19,45,37,100,83,43,47,20,68,47,52,0,32,32,0,34,0,0,47,23,18,0,45,58,41,0,0,0,37,0,9,33,0,0,25,0,0,0,65,18,10,0,41,7,19,24,60,0,50,0,0,0,31,28,64,0,45,0,0,0,0,0,0,0,0,39,49,0,21,19,50,0,36,0,0,0,0,0,0,0,0,0,0,0,48,12,60,33,43,0,30,43,32,29,36,30,57,34,78,11,4,13,0,36,0,6,32,40,0,68,54,22,32,66,39,0,8,26,0,25,10,9,0,51,0,42,29,14,50,12,10,0,19,22,41,0,0,21,19,34,36,23,26,24,18,0,42,0,100,27,0,0,0,0,0,0,0,0,0,0,0,37,0,27,0,0,0,0,0,0,49,0,72,0,15,52,0
2015-12-20,4,25,43,28,11,28,11,49,17,18,20,43,16,6,24,9,0,24,0,15,58,55,16,58,40,13,27,23,38,24,38,0,0,0,0,0,0,0,0,32,12,0,22,33,22,0,0,15,85,0,0,0,0,52,7,46,39,0,0,0,16,27,0,0,0,0,0,21,85,36,0,27,30,0,22,57,0,23,43,0,48,0,38,82,97,26,18,20,0,46,47,42,0,0,47,35,66,7,0,31,0,0,31,0,34,48,11,0,71,40,8,61,27,0,0,0,25,38,27,20,14,0,0,32,0,0,0,36,0,0,0,0,0,27,37,0,17,32,0,0,59,0,0,0,0,33,0,0,0,58,0,41,15,43,30,71,0,22,39,35,0,51,0,20,31,26,7,5,13,0,53,39,6,38,22,31,0,29,0,16,44,51,0,7,19,28,16,6,9,0,38,0,14,37,15,28,0,8,0,21,11,61,0,0,12,29,25,25,28,39,53,22,0,39,39,43,30,0,0,73,0,0,27,47,0,0,0,0,0,0,54,0,43,0,0,0,0,0,0,0,0,17,36,0
2015-12-27,4,16,68,37,18,24,11,22,13,16,25,31,16,8,25,9,0,0,0,12,44,67,28,26,25,0,37,23,27,27,100,0,0,0,0,0,38,0,0,34,16,0,22,25,13,0,0,0,50,27,31,0,50,55,10,40,26,0,43,0,22,34,0,0,0,0,0,0,0,0,0,0,30,0,25,26,30,36,0,35,0,0,0,0,0,0,22,32,0,52,0,28,0,0,0,35,0,8,0,0,0,28,0,0,33,48,12,14,0,40,7,0,27,0,0,55,0,0,27,40,18,0,0,27,0,0,0,36,33,0,0,0,0,27,29,23,18,43,0,0,0,0,0,58,0,0,0,0,34,58,57,40,16,30,23,53,0,15,28,18,0,27,0,16,21,45,0,7,13,0,40,0,4,36,22,23,0,36,18,20,43,59,0,7,24,0,15,17,6,0,52,0,20,16,38,56,10,7,36,15,17,0,0,0,28,0,19,21,0,29,26,26,32,0,0,37,0,0,52,63,0,0,27,54,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,17,51,0
2016-01-03,7,34,65,100,59,51,10,54,37,26,30,54,26,9,34,13,61,31,0,17,65,61,18,32,59,62,40,32,49,44,48,0,0,0,0,0,49,0,0,64,11,40,44,35,27,65,31,0,28,35,0,0,0,53,11,38,37,0,0,0,44,56,0,0,0,0,0,23,0,34,0,26,48,0,24,63,0,65,41,0,33,0,0,0,0,49,34,19,0,25,0,50,0,26,0,58,0,9,35,29,0,0,0,0,0,40,9,0,0,0,6,0,0,38,0,0,32,41,94,55,36,100,48,55,22,28,0,34,31,0,0,0,41,26,77,22,24,30,0,44,0,0,23,49,0,0,0,0,33,55,0,0,15,46,45,33,28,47,34,33,0,66,24,30,36,36,15,9,14,0,0,0,6,56,28,43,0,64,15,38,52,0,0,10,35,26,25,13,6,30,99,31,28,20,42,53,9,12,34,18,25,0,0,0,20,0,33,39,27,100,31,25,0,20,0,35,28,0,66,0,54,0,29,0,0,0,0,47,0,0,38,0,0,0,0,0,0,0,0,0,0,32,28,0
2016-01-10,10,28,34,92,45,42,34,29,42,51,47,33,15,13,34,16,0,0,0,14,88,69,17,52,44,21,25,38,48,37,0,0,0,0,0,0,0,0,0,71,20,0,54,77,56,0,34,18,46,29,29,0,34,31,25,32,19,0,0,0,38,31,60,0,0,0,0,57,0,0,0,25,59,0,30,53,24,66,0,0,0,35,0,0,0,48,19,27,0,35,0,28,52,0,0,32,0,7,0,0,0,44,29,0,46,39,14,0,0,37,7,39,0,30,0,0,0,0,100,27,32,48,46,46,0,0,33,33,0,0,50,63,40,0,50,24,18,0,0,0,0,0,22,0,0,31,69,0,0,70,0,0,19,38,34,0,0,30,26,32,40,54,23,55,66,50,7,9,18,35,37,0,5,85,35,21,32,39,28,37,48,0,27,11,23,0,34,9,13,46,27,40,42,24,25,26,13,10,0,23,27,0,0,0,38,39,37,49,47,77,55,18,0,0,36,34,27,0,0,0,52,0,25,0,37,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,26,49,0
2016-01-17,12,18,29,48,24,31,100,41,28,29,47,30,27,20,30,13,81,0,0,14,100,62,17,23,47,22,26,17,27,30,0,0,75,0,0,0,35,0,0,69,29,0,40,51,50,49,0,27,30,65,0,0,0,34,19,33,25,0,0,39,58,32,0,0,0,0,0,19,46,33,0,0,65,0,0,44,35,84,100,43,0,0,40,33,0,24,8,25,0,35,0,26,0,0,0,75,0,5,34,29,0,0,29,0,31,0,22,0,0,37,4,21,25,41,0,0,31,35,34,18,25,0,47,29,0,25,0,0,0,0,0,0,0,38,72,64,15,0,32,0,0,0,17,0,0,0,0,78,37,0,0,0,22,41,31,25,0,35,34,22,35,41,23,44,100,50,26,15,22,0,37,0,5,71,21,63,32,43,14,33,40,0,0,11,20,26,30,11,16,27,64,31,22,15,31,34,62,14,0,23,33,43,42,0,42,0,35,28,43,0,31,56,0,20,0,34,55,0,0,0,27,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,31,39,0
2016-01-24,7,26,52,36,20,35,43,34,16,26,34,43,0,12,31,11,0,30,0,13,72,51,17,63,44,24,39,29,24,59,0,0,0,0,0,0,0,0,0,59,0,39,54,51,18,0,30,13,68,76,29,0,0,41,18,26,14,0,46,0,25,39,0,0,0,38,35,28,0,0,0,43,53,0,0,44,36,53,0,32,0,35,0,0,0,69,21,18,0,51,0,36,0,0,0,88,60,9,40,0,0,26,39,0,31,39,10,40,0,0,10,39,28,35,0,0,31,35,0,21,17,0,0,21,0,0,33,0,0,0,100,0,40,100,29,63,19,45,0,0,54,0,0,0,0,69,0,0,43,0,0,0,15,41,33,35,0,48,26,40,30,34,23,29,41,30,6,6,16,0,49,0,7,46,41,22,0,30,21,19,55,0,0,10,27,25,23,12,9,36,72,0,25,15,24,51,32,12,0,12,26,0,42,0,42,20,35,39,33,0,12,19,30,23,0,34,41,0,0,0,53,0,34,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,35,15,28,0
2016-01-31,5,25,40,45,26,49,38,25,21,30,29,40,17,6,36,14,0,0,0,15,69,25,23,42,54,30,51,36,59,29,35,0,100,0,0,0,0,0,0,70,0,0,64,34,45,49,0,20,30,50,0,0,0,55,15,44,36,36,0,0,18,65,0,67,0,0,0,19,0,0,51,0,40,0,0,35,65,100,40,0,33,40,0,0,0,24,24,21,39,38,0,41,0,0,0,33,0,12,30,0,0,26,50,0,0,57,22,13,65,37,9,20,49,20,0,0,0,0,25,37,59,0,0,37,22,0,33,0,30,0,57,0,40,50,27,31,19,0,0,0,0,0,0,0,0,0,0,0,32,71,0,74,13,47,39,42,0,56,46,24,40,44,31,33,54,74,13,6,17,0,37,36,8,59,23,77,0,43,19,51,55,31,27,10,13,25,25,12,8,0,24,40,24,22,40,26,15,10,33,27,24,42,0,0,12,20,26,23,45,31,37,19,30,20,36,0,0,0,48,0,0,0,0,37,38,0,81,0,0,0,19,0,54,0,0,0,0,50,0,0,0,62,31,0
2016-02-07,8,26,23,20,16,50,25,28,7,32,37,53,22,8,27,7,0,0,0,17,53,59,26,31,47,22,20,24,40,51,40,0,76,0,78,0,48,0,0,60,11,40,19,64,46,0,0,15,31,37,0,0,46,48,12,27,28,0,35,0,18,44,0,0,0,38,0,26,0,0,0,0,30,0,23,44,36,37,40,0,44,0,0,0,89,28,29,0,0,34,0,39,39,0,0,66,0,14,30,0,0,26,0,0,0,0,10,0,0,0,8,40,25,23,0,0,23,35,25,27,25,49,0,23,0,25,33,0,0,68,0,0,0,0,37,53,22,60,0,0,0,0,0,0,0,41,0,0,43,0,0,75,37,44,39,25,28,20,19,34,0,34,23,41,26,63,9,9,16,0,37,0,7,45,37,42,32,50,14,42,70,0,0,9,13,33,14,13,4,39,24,31,24,38,41,30,13,12,0,31,16,56,0,0,47,60,32,35,33,31,49,28,40,0,37,35,28,0,0,0,0,0,0,0,38,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,24,47,45
2016-02-14,10,27,31,31,25,38,21,19,7,26,36,52,21,6,30,12,0,0,0,15,49,59,43,47,27,36,19,42,82,32,35,0,99,0,0,0,0,0,0,56,0,0,20,40,31,37,40,14,78,28,0,0,34,47,6,21,30,0,0,0,35,54,0,0,0,0,0,38,44,33,0,24,32,0,20,24,32,20,57,32,0,35,0,0,0,0,40,20,0,36,0,58,38,0,65,0,59,5,0,0,0,34,0,100,0,39,13,0,0,0,6,34,0,0,0,0,23,0,25,31,29,0,69,25,0,25,32,0,0,0,0,0,39,25,28,21,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,38,64,55,35,29,32,60,44,0,29,13,44,19,6,16,0,0,0,6,50,0,19,42,39,28,32,69,29,26,8,34,0,25,9,6,0,24,0,19,7,35,0,9,10,0,19,29,42,0,0,21,39,31,26,39,27,30,18,0,30,0,34,0,0,0,58,45,0,0,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,15,48,0
2016-02-21,8,20,45,25,14,32,18,18,18,30,23,19,0,5,27,19,0,25,0,14,59,64,25,22,33,34,38,23,47,26,0,0,0,0,0,0,92,0,0,57,14,0,20,36,36,0,30,22,46,57,0,0,0,44,17,41,42,0,34,0,22,21,0,0,0,0,0,75,0,0,0,0,28,47,0,52,0,33,39,42,0,0,0,0,0,0,16,30,0,24,43,35,0,0,0,32,0,6,0,0,0,51,0,0,0,76,6,0,0,0,6,48,24,20,0,0,23,0,66,18,24,0,45,22,0,49,0,33,34,0,49,0,39,0,25,27,15,29,31,0,0,91,16,0,0,30,0,0,31,0,0,0,44,42,63,0,31,25,15,31,74,56,23,39,21,41,16,6,21,0,36,35,7,44,40,48,31,32,14,50,52,54,26,18,15,0,21,32,20,35,35,90,46,25,34,25,13,19,33,27,33,42,0,0,45,35,42,51,14,0,30,18,33,22,0,0,35,0,0,0,0,0,25,0,0,0,0,34,0,44,0,0,52,0,0,0,0,0,0,0,0,15,41,0
2016-02-28,7,28,61,16,19,43,12,45,11,29,28,28,14,4,24,11,0,63,91,12,53,54,51,23,33,43,33,22,24,21,34,0,0,0,0,61,34,0,0,62,0,0,24,26,32,36,0,19,30,100,28,0,0,60,10,24,43,0,0,0,34,31,0,0,0,36,0,19,0,0,0,0,45,47,39,41,23,46,53,31,0,34,46,32,0,23,15,18,38,59,0,60,42,0,0,43,0,11,58,28,34,34,0,0,30,0,14,10,0,0,7,29,0,20,0,0,0,0,25,36,19,0,0,17,0,24,0,32,30,0,49,0,0,33,49,41,15,58,0,0,0,0,18,0,0,0,0,0,31,0,0,0,14,43,50,27,0,30,25,24,43,43,0,39,58,52,19,10,18,0,0,35,6,67,100,38,0,32,24,41,62,27,0,12,26,0,35,16,10,26,34,34,28,33,35,25,10,13,0,17,29,0,41,0,34,39,37,34,15,78,36,18,29,19,47,45,31,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,15,40,0
2016-03-06,6,26,45,17,14,51,25,45,18,19,41,33,27,4,31,10,0,38,0,12,59,65,43,53,37,20,0,26,29,32,46,0,0,0,57,0,35,0,0,76,11,39,33,30,49,0,39,20,69,29,0,0,34,54,21,42,27,0,91,0,74,54,0,0,0,0,34,19,0,33,0,24,34,47,0,79,0,79,39,55,0,0,0,0,0,32,9,27,0,23,0,58,0,0,43,43,0,8,0,0,34,0,29,50,40,0,5,0,0,0,3,43,24,0,0,0,0,0,0,18,17,0,0,29,0,0,0,33,0,0,0,63,0,25,73,21,17,30,0,37,0,0,16,0,0,0,0,0,42,53,0,0,12,51,48,26,27,31,48,31,45,63,42,45,37,49,6,6,16,0,0,35,8,67,20,28,0,36,14,41,92,31,26,11,26,37,18,9,11,0,27,30,22,15,28,25,12,16,0,18,35,0,0,36,17,22,37,35,22,0,18,36,29,20,0,0,27,0,0,0,30,41,33,37,0,0,0,0,0,44,0,0,39,0,0,0,0,0,0,0,0,20,46,0
2016-03-13,6,32,57,12,16,45,11,59,21,30,31,38,29,6,30,7,0,44,0,12,54,41,43,31,16,17,38,35,40,37,0,0,0,0,0,0,35,0,0,81,12,0,63,23,63,37,34,29,27,0,38,56,0,51,23,31,35,0,0,0,35,73,0,0,0,0,0,21,0,33,0,0,54,95,26,70,26,46,59,0,37,35,0,0,0,36,15,27,0,31,43,31,44,0,0,32,0,5,0,0,0,0,28,0,33,38,8,0,0,53,5,28,42,20,0,0,0,34,0,18,25,0,45,39,0,0,0,0,30,0,0,0,0,25,37,23,20,0,0,0,72,0,0,0,0,0,68,0,32,0,0,0,29,44,35,55,27,35,37,28,45,63,23,40,41,38,6,6,13,0,55,53,5,47,29,29,0,46,14,38,67,0,0,10,19,0,13,10,11,27,48,30,17,20,28,26,10,12,0,14,24,63,0,0,21,22,46,55,13,0,12,0,30,20,0,0,36,0,0,0,0,0,0,0,0,0,80,0,38,0,24,0,40,0,0,0,0,0,0,0,0,34,33,0
2016-03-20,5,31,18,9,15,43,14,31,18,23,33,49,27,6,31,6,0,0,0,9,50,63,39,43,28,22,26,17,47,26,36,0,0,0,0,0,48,0,0,58,22,40,28,31,41,0,0,27,70,0,0,0,0,28,14,26,25,0,0,53,26,51,0,51,0,0,0,20,0,0,52,0,43,0,22,25,25,48,70,0,0,0,36,34,0,49,25,19,0,43,0,47,0,0,0,33,0,8,30,0,0,36,79,0,36,0,6,0,0,51,6,40,25,21,0,0,0,0,29,22,20,0,47,17,0,0,0,34,0,0,0,0,0,34,47,22,10,30,0,51,0,0,17,0,0,32,0,0,0,0,0,38,0,38,30,71,0,33,46,29,34,30,24,45,35,52,10,8,21,0,38,36,4,35,23,20,32,17,15,23,50,28,0,10,14,34,19,13,11,0,49,82,11,15,29,35,14,14,0,22,23,0,0,0,14,20,44,28,27,0,13,50,35,20,0,36,0,0,0,0,0,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,16,48,0
2016-03-27,6,25,75,21,14,41,14,44,13,26,37,38,30,3,21,10,61,0,0,13,51,29,33,28,34,84,25,34,51,51,35,0,0,0,58,0,0,0,0,58,15,53,53,47,33,0,0,13,55,0,0,0,35,45,8,25,19,42,60,0,28,58,0,0,0,0,34,33,0,33,0,0,40,48,27,44,0,73,0,0,33,0,0,33,0,0,8,19,0,36,0,70,0,0,59,0,0,14,40,0,0,26,29,0,35,52,11,10,0,0,6,32,100,28,0,0,26,0,44,27,26,0,62,25,0,25,33,33,0,0,0,0,0,25,29,42,17,91,0,100,0,0,0,0,0,31,0,0,0,0,71,37,15,42,22,25,32,28,22,37,46,24,0,26,30,30,9,3,18,0,37,0,4,53,22,42,0,47,16,23,62,28,27,11,18,51,20,5,8,0,36,41,21,13,14,30,10,7,0,18,36,0,43,0,31,0,38,12,19,36,24,50,30,22,0,0,27,0,0,0,0,0,0,0,0,57,0,35,0,0,38,0,0,0,0,0,49,0,0,0,47,0,28,34
2016-04-03,6,26,40,10,9,50,14,37,9,26,39,82,22,4,28,12,0,0,0,14,45,36,45,31,47,44,17,31,27,25,0,0,0,0,77,0,0,0,0,65,12,39,54,30,40,0,0,13,31,37,0,0,0,27,11,41,26,0,46,0,18,47,0,0,0,0,0,29,0,100,0,33,27,0,0,0,24,27,0,32,0,0,0,0,0,44,8,0,0,28,44,41,39,0,0,0,0,9,39,0,0,34,0,0,0,66,6,10,0,37,7,59,0,20,0,0,0,35,0,0,11,0,0,21,22,33,0,0,0,89,0,0,0,25,43,47,13,43,0,0,0,0,17,0,0,30,0,0,31,60,0,0,14,43,18,26,0,28,33,44,40,13,30,33,30,23,11,6,18,0,0,0,3,38,0,21,36,36,29,51,29,54,35,10,38,28,14,9,8,0,41,30,25,16,18,25,0,10,0,15,29,0,0,0,26,29,31,37,26,26,0,0,0,22,0,0,0,0,0,0,35,0,25,37,37,0,0,34,0,45,0,0,0,0,0,0,0,0,0,0,35,21,44,0
2016-04-10,7,20,63,12,9,56,27,45,29,29,31,53,44,3,35,7,0,0,0,18,59,51,33,21,47,31,31,26,51,25,0,0,75,0,0,0,71,0,0,64,0,0,34,37,50,37,30,0,27,0,0,0,35,58,10,22,36,0,40,0,48,31,60,0,0,0,0,39,0,33,0,0,47,0,20,53,24,63,53,0,0,40,0,33,0,24,12,24,0,21,0,56,0,0,44,33,61,5,0,0,46,26,0,0,31,39,8,0,0,0,3,22,0,0,0,0,0,69,0,37,19,0,45,26,0,67,0,0,0,0,0,0,0,29,33,28,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,33,97,73,14,22,32,30,64,23,29,15,30,12,2,16,0,0,0,3,87,21,39,0,26,16,33,63,54,54,9,20,27,20,17,17,0,52,30,19,14,0,26,18,9,0,32,31,43,0,0,26,59,35,32,24,0,12,0,40,23,0,91,0,0,0,0,0,0,100,37,0,0,0,46,0,0,19,0,0,0,0,0,0,0,0,0,0,16,28,0
