AUDUSD,5-Feb-17,31,AUD,USD
AUDUSD,12-Feb-17,41,AUD,USD
AUDUSD,19-Feb-17,32,AUD,USD
AUDUSD,26-Feb-17,36,AUD,USD
AUDUSD,5-Mar-17,29,AUD,USD
AUDUSD,12-Mar-17,26,AUD,USD
AUDUSD,19-Mar-17,39,AUD,USD
AUDUSD,26-Mar-17,45,AUD,USD
AUDUSD,2-Apr-17,24,AUD,USD
AUDUSD,9-Apr-17,55,AUD,USD
AUDUSD,16-Apr-17,51,AUD,USD
AUDUSD,23-Apr-17,43,AUD,USD
AUDUSD,30-Apr-17,32,AUD,USD
AUDUSD,7-May-17,37,AUD,USD
AUDUSD,14-May-17,27,AUD,USD
AUDUSD,21-May-17,43,AUD,USD
AUDUSD,28-May-17,27,AUD,USD
AUDUSD,4-Jun-17,27,AUD,USD
AUDUSD,11-Jun-17,25,AUD,USD
AUDUSD,18-Jun-17,18,AUD,USD
AUDUSD,25-Jun-17,28,AUD,USD
AUDUSD,2-Jul-17,37,AUD,USD
AUDUSD,9-Jul-17,42,AUD,USD
AUDUSD,16-Jul-17,51,AUD,USD
AUDUSD,23-Jul-17,50,AUD,USD
AUDUSD,30-Jul-17,53,AUD,USD
AUDUSD,6-Aug-17,28,AUD,USD
AUDUSD,13-Aug-17,27,AUD,USD
AUDUSD,20-Aug-17,35,AUD,USD
AUDUSD,27-Aug-17,37,AUD,USD
AUDUSD,3-Sep-17,47,AUD,USD
AUDUSD,10-Sep-17,57,AUD,USD
AUDUSD,17-Sep-17,26,AUD,USD
AUDUSD,24-Sep-17,24,AUD,USD
AUDUSD,1-Oct-17,34,AUD,USD
AUDUSD,8-Oct-17,18,AUD,USD
AUDUSD,15-Oct-17,22,AUD,USD
AUDUSD,22-Oct-17,33,AUD,USD
AUDUSD,29-Oct-17,33,AUD,USD
AUDUSD,5-Nov-17,31,AUD,USD
AUDUSD,12-Nov-17,23,AUD,USD
AUDUSD,19-Nov-17,29,AUD,USD
AUDUSD,26-Nov-17,34,AUD,USD
AUDUSD,3-Dec-17,44,AUD,USD
AUDUSD,10-Dec-17,54,AUD,USD
AUDUSD,17-Dec-17,38,AUD,USD
EURCAD,30-Dec-12,16,EUR,CAD
EURCAD,6-Jan-13,44,EUR,CAD
EURCAD,13-Jan-13,14,EUR,CAD
EURCAD,20-Jan-13,29,EUR,CAD
EURCAD,27-Jan-13,21,EUR,CAD
EURCAD,3-Feb-13,28,EUR,CAD
EURCAD,10-Feb-13,0,EUR,CAD
EURCAD,17-Feb-13,14,EUR,CAD
EURCAD,24-Feb-13,28,EUR,CAD
EURCAD,3-Mar-13,0,EUR,CAD
EURCAD,10-Mar-13,0,EUR,CAD
EURCAD,17-Mar-13,21,EUR,CAD
EURCAD,24-Mar-13,15,EUR,CAD
EURCAD,31-Mar-13,28,EUR,CAD
EURCAD,7-Apr-13,14,EUR,CAD
EURCAD,14-Apr-13,14,EUR,CAD
EURCAD,21-Apr-13,21,EUR,CAD
EURCAD,28-Apr-13,21,EUR,CAD
EURCAD,5-May-13,29,EUR,CAD
EURCAD,12-May-13,21,EUR,CAD
EURCAD,19-May-13,28,EUR,CAD
EURCAD,26-May-13,14,EUR,CAD
EURCAD,2-Jun-13,42,EUR,CAD
EURCAD,9-Jun-13,28,EUR,CAD
EURCAD,16-Jun-13,28,EUR,CAD
EURCAD,23-Jun-13,35,EUR,CAD
EURCAD,30-Jun-13,57,EUR,CAD
EURCAD,7-Jul-13,43,EUR,CAD
EURCAD,14-Jul-13,29,EUR,CAD
EURCAD,21-Jul-13,21,EUR,CAD
EURCAD,28-Jul-13,14,EUR,CAD
EURCAD,4-Aug-13,43,EUR,CAD
EURCAD,11-Aug-13,14,EUR,CAD
EURCAD,18-Aug-13,35,EUR,CAD
EURCAD,25-Aug-13,41,EUR,CAD
EURCAD,1-Sep-13,34,EUR,CAD
EURCAD,8-Sep-13,13,EUR,CAD
EURCAD,15-Sep-13,27,EUR,CAD
EURCAD,22-Sep-13,27,EUR,CAD
EURCAD,29-Sep-13,13,EUR,CAD
EURCAD,6-Oct-13,26,EUR,CAD
EURCAD,13-Oct-13,13,EUR,CAD
EURCAD,20-Oct-13,33,EUR,CAD
EURCAD,27-Oct-13,46,EUR,CAD
EURCAD,3-Nov-13,45,EUR,CAD
EURCAD,10-Nov-13,33,EUR,CAD
EURCAD,17-Nov-13,39,EUR,CAD
EURCAD,24-Nov-13,26,EUR,CAD
EURCAD,1-Dec-13,25,EUR,CAD
EURCAD,8-Dec-13,26,EUR,CAD
EURCAD,15-Dec-13,26,EUR,CAD
EURCAD,22-Dec-13,29,EUR,CAD
EURCAD,29-Dec-13,42,EUR,CAD
EURCAD,5-Jan-14,19,EUR,CAD
EURCAD,12-Jan-14,19,EUR,CAD
EURCAD,19-Jan-14,43,EUR,CAD
EURCAD,26-Jan-14,18,EUR,CAD
EURCAD,2-Feb-14,32,EUR,CAD
EURCAD,9-Feb-14,18,EUR,CAD
EURCAD,16-Feb-14,30,EUR,CAD
EURCAD,23-Feb-14,24,EUR,CAD
EURCAD,2-Mar-14,12,EUR,CAD
EURCAD,9-Mar-14,55,EUR,CAD
EURCAD,16-Mar-14,79,EUR,CAD
EURCAD,23-Mar-14,24,EUR,CAD
EURCAD,30-Mar-14,61,EUR,CAD
EURCAD,6-Apr-14,24,EUR,CAD
EURCAD,13-Apr-14,32,EUR,CAD
EURCAD,20-Apr-14,12,EUR,CAD
EURCAD,27-Apr-14,18,EUR,CAD
EURCAD,4-May-14,12,EUR,CAD
EURCAD,11-May-14,24,EUR,CAD
EURCAD,18-May-14,45,EUR,CAD
EURCAD,25-May-14,27,EUR,CAD
EURCAD,1-Jun-14,20,EUR,CAD
EURCAD,8-Jun-14,34,EUR,CAD
EURCAD,15-Jun-14,21,EUR,CAD
EURCAD,22-Jun-14,27,EUR,CAD
