date	open	high	low	close	volume	oi
"Jul 11, 2005"	"4,236.50"	"4,266.00"	"4,236.50"	"4,264.10"	289.42M	0.83%
"Jul 08, 2005"	"4,229.80"	"4,244.00"	"4,213.60"	"4,229.20"	336.15M	-0.11%
"Jul 07, 2005"	"4,279.60"	"4,279.80"	"4,232.40"	"4,234.00"	504.37M	-0.96%
"Jul 06, 2005"	"4,305.80"	"4,316.30"	"4,275.10"	"4,275.10"	445.47M	-0.62%
"Jul 05, 2005"	"4,285.70"	"4,306.50"	"4,285.70"	"4,301.80"	433.85M	0.46%
"Jul 04, 2005"	"4,275.70"	"4,291.30"	"4,275.50"	"4,281.90"	312.95M	0.22%
"Jul 01, 2005"	"4,272.70"	"4,278.30"	"4,246.70"	"4,272.60"	460.30M	-0.11%
"Jun 30, 2005"	"4,262.20"	"4,288.10"	"4,254.10"	"4,277.49"	489.97M	0.34%
"Jun 29, 2005"	"4,276.20"	"4,294.90"	"4,255.20"	"4,263.00"	486.49M	-0.18%
"Jun 28, 2005"	"4,237.60"	"4,274.10"	"4,237.00"	"4,270.80"	494.80M	0.94%
"Jun 27, 2005"	"4,237.40"	"4,243.00"	"4,221.50"	"4,231.20"	445.08M	-0.34%
"Jun 24, 2005"	"4,260.90"	"4,260.90"	"4,224.20"	"4,245.60"	611.11M	-0.57%
"Jun 23, 2005"	"4,275.30"	"4,292.00"	"4,265.90"	"4,269.90"	536.47M	-0.19%
"Jun 22, 2005"	"4,296.80"	"4,296.80"	"4,273.20"	"4,277.90"	493.50M	-0.52%
"Jun 21, 2005"	"4,305.90"	"4,314.70"	"4,296.20"	"4,300.10"	443.48M	-0.13%
"Jun 20, 2005"	"4,314.00"	"4,321.70"	"4,300.00"	"4,305.60"	404.51M	-0.15%
"Jun 17, 2005"	"4,273.20"	"4,312.20"	"4,270.80"	"4,312.20"	582.03M	1.16%
"Jun 16, 2005"	"4,255.60"	"4,284.70"	"4,251.70"	"4,262.80"	686.82M	0.38%
"Jun 15, 2005"	"4,228.60"	"4,246.50"	"4,224.10"	"4,246.50"	479.34M	0.42%
"Jun 14, 2005"	"4,221.60"	"4,234.80"	"4,219.60"	"4,228.80"	426.64M	0.17%
"Jun 10, 2005"	"4,212.30"	"4,222.70"	"4,211.90"	"4,221.70"	350.51M	0.18%
"Jun 09, 2005"	"4,216.70"	"4,231.90"	"4,209.00"	"4,214.00"	430.13M	-0.14%
"Jun 08, 2005"	"4,203.20"	"4,229.90"	"4,193.10"	"4,219.90"	473.04M	0.34%
"Jun 07, 2005"	"4,196.40"	"4,206.90"	"4,194.60"	"4,205.60"	452.55M	0.18%
"Jun 06, 2005"	"4,191.60"	"4,205.70"	"4,179.30"	"4,198.00"	418.67M	0.10%
"Jun 03, 2005"	"4,182.40"	"4,194.00"	"4,171.50"	"4,194.00"	531.89M	0.32%
"Jun 02, 2005"	"4,157.70"	"4,194.20"	"4,157.40"	"4,180.70"	549.69M	0.79%
"Jun 01, 2005"	"4,105.10"	"4,149.80"	"4,098.80"	"4,147.80"	619.38M	1.01%
"May 31, 2005"	"4,132.40"	"4,142.50"	"4,106.40"	"4,106.40"	853.19M	-0.64%
"May 30, 2005"	"4,116.60"	"4,133.60"	"4,116.20"	"4,132.70"	320.08M	0.40%
"May 27, 2005"	"4,092.80"	"4,120.20"	"4,092.80"	"4,116.40"	560.18M	0.57%
"May 26, 2005"	"4,087.10"	"4,093.20"	"4,075.90"	"4,093.20"	443.37M	0.05%
"May 25, 2005"	"4,105.10"	"4,114.60"	"4,091.10"	"4,091.10"	441.58M	-0.27%
"May 24, 2005"	"4,079.90"	"4,103.50"	"4,073.80"	"4,102.00"	554.71M	0.61%
"May 23, 2005"	"4,041.80"	"4,077.70"	"4,041.00"	"4,077.20"	411.80M	0.89%
"May 20, 2005"	"4,044.30"	"4,057.60"	"4,041.20"	"4,041.30"	438.86M	-0.08%
"May 19, 2005"	"3,999.60"	"4,044.50"	"3,998.90"	"4,044.50"	500.24M	1.43%
"May 18, 2005"	"3,960.90"	"3,996.80"	"3,960.90"	"3,987.50"	462.22M	0.83%
"May 17, 2005"	"3,971.00"	"3,984.20"	"3,943.80"	"3,954.50"	472.20M	-0.27%
"May 16, 2005"	"4,001.20"	"4,001.20"	"3,960.20"	"3,965.40"	370.05M	-1.16%
"May 13, 2005"	"4,018.50"	"4,018.60"	"3,990.60"	"4,012.10"	406.55M	-0.42%
"May 12, 2005"	"4,004.90"	"4,028.90"	"4,003.30"	"4,028.90"	490.07M	0.58%
"May 11, 2005"	"3,986.80"	"4,007.10"	"3,980.30"	"4,005.70"	394.68M	0.34%
"May 10, 2005"	"3,998.30"	"4,018.40"	"3,977.40"	"3,992.20"	556.80M	-0.18%
"May 09, 2005"	"3,986.50"	"4,009.10"	"3,974.60"	"3,999.20"	386.68M	0.40%
"May 06, 2005"	"3,957.30"	"3,987.30"	"3,954.20"	"3,983.30"	447.24M	0.69%
"May 05, 2005"	"3,955.20"	"3,966.20"	"3,926.60"	"3,956.10"	522.56M	0.23%
"May 04, 2005"	"3,988.90"	"3,988.90"	"3,935.60"	"3,947.10"	559.96M	-0.98%
"May 03, 2005"	"4,015.40"	"4,031.10"	"3,974.10"	"3,986.30"	417.47M	-0.62%
"May 02, 2005"	"3,991.00"	"4,014.90"	"3,990.70"	"4,011.30"	300.38M	0.71%
"Apr 29, 2005"	"4,000.60"	"4,000.90"	"3,969.10"	"3,983.20"	625.77M	-0.71%
"Apr 28, 2005"	"4,010.30"	"4,018.10"	"4,003.70"	"4,011.60"	450.03M	-0.18%
"Apr 27, 2005"	"4,017.00"	"4,024.90"	"3,997.10"	"4,019.00"	426.27M	-0.22%
"Apr 26, 2005"	"4,035.80"	"4,050.60"	"4,016.50"	"4,027.80"	446.23M	-0.16%
"Apr 22, 2005"	"4,022.60"	"4,048.00"	"4,022.60"	"4,034.10"	507.61M	0.50%
"Apr 21, 2005"	"4,014.50"	"4,020.20"	"3,988.10"	"4,013.90"	449.34M	-0.22%
"Apr 20, 2005"	"4,025.68"	"4,053.78"	"4,011.39"	"4,022.61"	600.51M	0.04%
"Apr 19, 2005"	"3,959.40"	"4,021.20"	"3,959.40"	"4,021.16"	476.54M	1.59%
"Apr 18, 2005"	"4,001.32"	"4,001.32"	"3,957.30"	"3,958.40"	490.09M	-1.39%
"Apr 15, 2005"	"4,067.70"	"4,067.70"	"4,010.80"	"4,014.30"	626.61M	-1.67%
"Apr 14, 2005"	"4,131.10"	"4,131.10"	"4,079.50"	"4,082.30"	432.84M	-1.27%
"Apr 13, 2005"	"4,142.70"	"4,160.40"	"4,129.40"	"4,135.00"	463.19M	-0.17%
"Apr 12, 2005"	"4,130.00"	"4,142.00"	"4,127.60"	"4,142.00"	335.64M	0.23%
"Apr 11, 2005"	"4,160.90"	"4,160.90"	"4,128.70"	"4,132.60"	297.90M	-0.79%
"Apr 08, 2005"	"4,136.90"	"4,165.50"	"4,136.90"	"4,165.50"	393.96M	0.91%
"Apr 07, 2005"	"4,123.40"	"4,133.40"	"4,115.10"	"4,127.80"	350.40M	0.22%
"Apr 06, 2005"	"4,133.60"	"4,154.90"	"4,110.00"	"4,118.90"	480.40M	-0.33%
"Apr 05, 2005"	"4,121.50"	"4,132.40"	"4,113.90"	"4,132.40"	466.13M	0.28%
"Apr 04, 2005"	"4,138.70"	"4,138.90"	"4,113.50"	"4,120.80"	377.93M	-0.42%
"Apr 01, 2005"	"4,118.90"	"4,141.30"	"4,118.20"	"4,138.30"	416.31M	0.69%
"Mar 31, 2005"	"4,102.10"	"4,127.20"	"4,102.10"	"4,109.80"	511.35M	0.36%
"Mar 30, 2005"	"4,085.10"	"4,103.90"	"4,059.50"	"4,095.20"	537.86M	-0.01%
"Mar 29, 2005"	"4,133.70"	"4,151.20"	"4,088.90"	"4,095.60"	421.96M	-0.99%
"Mar 24, 2005"	"4,162.90"	"4,169.50"	"4,123.80"	"4,136.40"	566.93M	-0.82%
"Mar 23, 2005"	"4,226.40"	"4,226.40"	"4,170.80"	"4,170.80"	517.09M	-1.49%
"Mar 22, 2005"	"4,263.80"	"4,263.80"	"4,233.10"	"4,233.80"	527.15M	-0.76%
"Mar 21, 2005"	"4,250.40"	"4,266.90"	"4,250.40"	"4,266.40"	369.51M	0.41%
"Mar 18, 2005"	"4,239.40"	"4,258.10"	"4,239.10"	"4,249.10"	516.11M	0.39%
"Mar 17, 2005"	"4,244.60"	"4,249.80"	"4,223.70"	"4,232.40"	544.29M	-0.28%
"Mar 16, 2005"	"4,223.90"	"4,252.90"	"4,223.90"	"4,244.40"	510.84M	0.45%
"Mar 15, 2005"	"4,233.80"	"4,245.80"	"4,225.40"	"4,225.40"	369.31M	-0.19%
"Mar 14, 2005"	"4,203.50"	"4,235.40"	"4,195.30"	"4,233.50"	349.54M	0.71%
"Mar 11, 2005"	"4,215.20"	"4,215.20"	"4,195.50"	"4,203.80"	485.12M	-0.28%
"Mar 10, 2005"	"4,234.70"	"4,235.90"	"4,211.70"	"4,215.50"	469.44M	-0.62%
"Mar 09, 2005"	"4,244.20"	"4,255.00"	"4,235.40"	"4,241.80"	604.29M	-0.03%
"Mar 08, 2005"	"4,231.70"	"4,245.80"	"4,231.70"	"4,242.90"	444.65M	0.11%
"Mar 07, 2005"	"4,227.40"	"4,247.90"	"4,227.10"	"4,238.40"	334.29M	0.43%
"Mar 04, 2005"	"4,205.30"	"4,228.70"	"4,205.30"	"4,220.40"	395.03M	0.36%
"Mar 03, 2005"	"4,189.90"	"4,218.80"	"4,183.00"	"4,205.20"	469.93M	0.33%
"Mar 02, 2005"	"4,178.00"	"4,201.70"	"4,177.70"	"4,191.50"	490.95M	0.16%
"Mar 01, 2005"	"4,173.20"	"4,184.90"	"4,155.60"	"4,184.90"	488.22M	0.29%
"Feb 28, 2005"	"4,133.10"	"4,176.70"	"4,133.10"	"4,172.80"	471.83M	1.02%
"Feb 25, 2005"	"4,103.90"	"4,136.80"	"4,103.00"	"4,130.50"	675.74M	0.82%
"Feb 24, 2005"	"4,119.00"	"4,134.50"	"4,096.90"	"4,096.95"	549.60M	-0.54%
"Feb 23, 2005"	"4,150.90"	"4,150.90"	"4,117.60"	"4,119.20"	558.72M	-0.82%
"Feb 22, 2005"	"4,169.80"	"4,175.20"	"4,147.90"	"4,153.30"	457.00M	-0.36%
"Feb 21, 2005"	"4,168.80"	"4,173.90"	"4,166.80"	"4,168.20"	360.93M	0.11%
"Feb 18, 2005"	"4,164.70"	"4,169.50"	"4,152.90"	"4,163.60"	449.57M	-0.08%
"Feb 17, 2005"	"4,157.50"	"4,172.10"	"4,150.30"	"4,166.90"	481.96M	0.37%
"Feb 16, 2005"	"4,156.60"	"4,169.10"	"4,146.30"	"4,151.70"	504.04M	0.17%
"Feb 15, 2005"	"4,150.30"	"4,159.30"	"4,140.70"	"4,144.80"	461.90M	-0.13%
"Feb 14, 2005"	"4,180.20"	"4,190.50"	"4,142.50"	"4,150.20"	660.72M	-0.58%
"Feb 11, 2005"	"4,178.00"	"4,185.00"	"4,172.20"	"4,174.30"	418.60M	-0.01%
"Feb 10, 2005"	"4,170.90"	"4,178.30"	"4,160.00"	"4,174.90"	464.43M	0.07%
"Feb 09, 2005"	"4,179.30"	"4,189.30"	"4,165.40"	"4,172.10"	426.41M	-0.17%
"Feb 08, 2005"	"4,190.30"	"4,190.40"	"4,169.40"	"4,179.10"	497.17M	-0.25%
"Feb 07, 2005"	"4,164.60"	"4,195.60"	"4,164.50"	"4,189.60"	401.65M	0.67%
"Feb 04, 2005"	"4,147.70"	"4,165.40"	"4,140.80"	"4,161.80"	524.91M	0.25%
"Feb 03, 2005"	"4,147.60"	"4,160.60"	"4,144.60"	"4,151.30"	585.60M	0.14%
"Feb 02, 2005"	"4,138.30"	"4,150.80"	"4,137.20"	"4,145.30"	564.01M	0.43%
"Feb 01, 2005"	"4,113.70"	"4,130.90"	"4,113.70"	"4,127.70"	432.87M	0.50%
"Jan 31, 2005"	"4,098.40"	"4,111.10"	"4,095.40"	"4,107.30"	403.16M	0.20%
"Jan 28, 2005"	"4,108.00"	"4,121.00"	"4,098.90"	"4,098.90"	615.80M	-0.17%
"Jan 27, 2005"	"4,062.40"	"4,110.40"	"4,061.90"	"4,105.70"	451.66M	1.23%
"Jan 25, 2005"	"4,051.20"	"4,070.30"	"4,050.40"	"4,055.90"	388.17M	0.27%
"Jan 24, 2005"	"4,046.40"	"4,052.30"	"4,041.70"	"4,044.80"	331.49M	0.02%
"Jan 21, 2005"	"4,035.40"	"4,045.90"	"4,033.80"	"4,043.90"	301.83M	0.20%
"Jan 20, 2005"	"4,045.30"	"4,045.80"	"4,027.30"	"4,036.00"	374.82M	-0.41%
"Jan 19, 2005"	"4,066.80"	"4,081.50"	"4,039.00"	"4,052.60"	452.12M	-0.23%
"Jan 18, 2005"	"4,082.10"	"4,094.30"	"4,053.80"	"4,062.00"	446.93M	-0.37%
"Jan 17, 2005"	"4,063.20"	"4,084.40"	"4,063.20"	"4,076.90"	339.38M	0.38%
"Jan 14, 2005"	"4,067.00"	"4,069.00"	"4,056.80"	"4,061.60"	375.57M	-0.19%
"Jan 13, 2005"	"4,074.00"	"4,089.40"	"4,067.00"	"4,069.50"	434.12M	-0.02%
"Jan 12, 2005"	"4,074.00"	"4,076.00"	"4,060.70"	"4,070.40"	365.20M	-0.06%
"Jan 11, 2005"	"4,076.50"	"4,089.80"	"4,072.70"	"4,072.70"	412.99M	-0.05%
"Jan 10, 2005"	"4,063.10"	"4,078.40"	"4,058.40"	"4,074.90"	304.71M	0.29%
"Jan 07, 2005"	"4,034.40"	"4,069.70"	"4,034.40"	"4,063.20"	309.12M	0.83%
"Jan 06, 2005"	"4,037.00"	"4,041.10"	"4,026.20"	"4,029.90"	397.30M	-0.24%
"Jan 05, 2005"	"4,058.40"	"4,058.40"	"4,026.10"	"4,039.40"	329.03M	-0.47%
"Jan 04, 2005"	"4,048.30"	"4,060.40"	"4,044.50"	"4,058.60"	199.34M	0.20%
"Dec 31, 2004"	"4,052.80"	"4,053.50"	"4,045.30"	"4,050.60"	121.15M	-0.11%
"Dec 30, 2004"	"4,042.70"	"4,055.00"	"4,042.00"	"4,054.90"	118.89M	0.32%
"Dec 29, 2004"	"4,047.00"	"4,047.10"	"4,036.50"	"4,042.10"	136.18M	-0.16%
"Dec 24, 2004"	"4,028.10"	"4,048.60"	"4,027.10"	"4,048.60"	475.94M	0.56%
"Dec 23, 2004"	"4,031.10"	"4,031.90"	"4,016.50"	"4,025.90"	306.00M	-0.16%
"Dec 22, 2004"	"4,016.00"	"4,040.50"	"4,016.00"	"4,032.30"	388.09M	0.47%
"Dec 21, 2004"	"3,998.10"	"4,019.00"	"3,996.30"	"4,013.60"	349.05M	0.51%
"Dec 20, 2004"	"3,989.10"	"3,993.40"	"3,980.60"	"3,993.40"	329.07M	0.14%
"Dec 17, 2004"	"3,974.40"	"3,997.60"	"3,966.50"	"3,988.00"	502.59M	0.32%
"Dec 16, 2004"	"3,948.70"	"3,979.90"	"3,948.50"	"3,975.10"	595.73M	0.78%
"Dec 15, 2004"	"3,931.10"	"3,958.40"	"3,930.40"	"3,944.20"	359.90M	0.39%
"Dec 14, 2004"	"3,914.50"	"3,929.80"	"3,914.40"	"3,929.00"	448.56M	0.56%
"Dec 13, 2004"	"3,898.20"	"3,917.00"	"3,898.20"	"3,907.30"	359.85M	0.23%
"Dec 10, 2004"	"3,893.40"	"3,913.00"	"3,892.70"	"3,898.50"	634.95M	0.30%
"Dec 09, 2004"	"3,895.40"	"3,910.80"	"3,877.10"	"3,886.90"	464.17M	-0.28%
"Dec 08, 2004"	"3,924.00"	"3,924.00"	"3,891.00"	"3,897.70"	524.49M	-0.76%
"Dec 07, 2004"	"3,948.70"	"3,959.80"	"3,927.30"	"3,927.50"	456.09M	-0.58%
"Dec 06, 2004"	"3,939.20"	"3,964.80"	"3,939.00"	"3,950.50"	332.41M	0.28%
"Dec 03, 2004"	"3,935.90"	"3,948.40"	"3,934.90"	"3,939.50"	399.62M	-0.06%
"Dec 02, 2004"	"3,905.80"	"3,948.70"	"3,905.80"	"3,941.90"	448.98M	1.09%
"Dec 01, 2004"	"3,932.20"	"3,934.60"	"3,899.30"	"3,899.30"	563.38M	-0.81%
"Nov 30, 2004"	"3,927.30"	"3,943.60"	"3,923.50"	"3,931.30"	512.72M	0.11%
"Nov 29, 2004"	"3,910.70"	"3,933.30"	"3,910.70"	"3,926.80"	354.97M	0.38%
"Nov 26, 2004"	"3,907.00"	"3,917.80"	"3,895.00"	"3,912.10"	513.98M	0.20%
"Nov 25, 2004"	"3,886.70"	"3,907.30"	"3,886.20"	"3,904.20"	515.45M	0.56%
"Nov 24, 2004"	"3,867.20"	"3,889.80"	"3,866.50"	"3,882.50"	512.62M	0.42%
"Nov 23, 2004"	"3,837.50"	"3,866.10"	"3,837.50"	"3,866.10"	526.38M	0.92%
"Nov 22, 2004"	"3,870.20"	"3,870.20"	"3,825.10"	"3,830.70"	429.74M	-1.08%
"Nov 19, 2004"	"3,877.60"	"3,878.00"	"3,866.00"	"3,872.70"	407.91M	-0.18%
"Nov 18, 2004"	"3,876.50"	"3,889.00"	"3,876.50"	"3,879.50"	603.23M	0.09%
"Nov 17, 2004"	"3,866.80"	"3,878.50"	"3,864.30"	"3,876.00"	463.22M	0.17%
"Nov 16, 2004"	"3,879.80"	"3,880.80"	"3,862.00"	"3,869.40"	491.03M	-0.29%
"Nov 15, 2004"	"3,863.30"	"3,882.30"	"3,862.20"	"3,880.60"	358.17M	0.47%
"Nov 12, 2004"	"3,865.10"	"3,868.20"	"3,855.70"	"3,862.50"	517.52M	-0.02%
"Nov 11, 2004"	"3,852.50"	"3,866.70"	"3,852.10"	"3,863.30"	422.22M	0.44%
"Nov 10, 2004"	"3,835.40"	"3,846.40"	"3,830.60"	"3,846.40"	470.84M	0.28%
"Nov 09, 2004"	"3,823.80"	"3,841.30"	"3,822.90"	"3,835.50"	495.67M	0.35%
"Nov 08, 2004"	"3,837.20"	"3,848.60"	"3,821.20"	"3,822.30"	368.80M	-0.55%
"Nov 05, 2004"	"3,838.80"	"3,854.10"	"3,838.30"	"3,843.50"	556.11M	0.13%
"Nov 04, 2004"	"3,832.00"	"3,854.90"	"3,828.70"	"3,838.50"	539.78M	0.15%
"Nov 03, 2004"	"3,795.40"	"3,832.90"	"3,795.20"	"3,832.90"	790.54M	0.90%
"Nov 02, 2004"	"3,794.10"	"3,803.00"	"3,787.00"	"3,798.60"	346.25M	0.20%
"Nov 01, 2004"	"3,781.00"	"3,792.30"	"3,777.90"	"3,791.20"	364.22M	0.33%
"Oct 29, 2004"	"3,765.10"	"3,778.60"	"3,763.70"	"3,778.60"	814.83M	0.07%
"Oct 28, 2004"	"3,745.10"	"3,779.50"	"3,744.90"	"3,776.10"	681.71M	0.93%
"Oct 27, 2004"	"3,708.10"	"3,746.60"	"3,708.10"	"3,741.20"	682.82M	0.98%
"Oct 26, 2004"	"3,683.50"	"3,712.70"	"3,683.50"	"3,704.90"	792.53M	0.63%
"Oct 25, 2004"	"3,709.80"	"3,709.80"	"3,674.90"	"3,681.60"	544.07M	-0.76%
"Oct 22, 2004"	"3,711.80"	"3,718.00"	"3,708.10"	"3,709.90"	548.65M	0.11%
"Oct 21, 2004"	"3,701.50"	"3,709.00"	"3,695.40"	"3,705.90"	554.46M	0.16%
"Oct 20, 2004"	"3,708.70"	"3,715.10"	"3,700.10"	"3,700.10"	579.79M	-0.40%
"Oct 19, 2004"	"3,709.00"	"3,717.60"	"3,706.90"	"3,715.00"	474.15M	0.14%
"Oct 18, 2004"	"3,720.30"	"3,720.60"	"3,705.10"	"3,709.90"	395.71M	-0.28%
"Oct 15, 2004"	"3,708.50"	"3,722.30"	"3,707.00"	"3,720.50"	530.59M	0.31%
"Oct 14, 2004"	"3,712.70"	"3,713.00"	"3,704.40"	"3,708.90"	750.46M	-0.44%
"Oct 13, 2004"	"3,713.30"	"3,725.20"	"3,710.20"	"3,725.20"	595.50M	0.21%
"Oct 12, 2004"	"3,703.30"	"3,721.10"	"3,703.10"	"3,717.40"	549.16M	0.31%
"Oct 11, 2004"	"3,689.40"	"3,706.60"	"3,689.20"	"3,705.80"	495.71M	0.52%
"Oct 08, 2004"	"3,698.10"	"3,698.20"	"3,681.90"	"3,686.80"	459.45M	-0.38%
"Oct 07, 2004"	"3,700.30"	"3,712.40"	"3,692.30"	"3,700.80"	556.39M	0.03%
"Oct 06, 2004"	"3,701.00"	"3,720.40"	"3,699.80"	"3,699.80"	490.52M	0.06%
"Oct 05, 2004"	"3,697.70"	"3,702.90"	"3,690.50"	"3,697.60"	433.17M	0.11%
"Oct 04, 2004"	"3,666.70"	"3,693.60"	"3,666.40"	"3,693.60"	174.54M	0.93%
"Oct 01, 2004"	"3,665.10"	"3,674.20"	"3,654.60"	"3,659.60"	397.86M	-0.15%
"Sep 30, 2004"	"3,659.90"	"3,673.10"	"3,659.70"	"3,665.00"	469.72M	0.23%
"Sep 29, 2004"	"3,637.60"	"3,661.00"	"3,637.60"	"3,656.60"	493.85M	0.81%
"Sep 28, 2004"	"3,617.30"	"3,629.60"	"3,612.30"	"3,627.10"	438.03M	0.18%
"Sep 27, 2004"	"3,625.40"	"3,635.40"	"3,610.00"	"3,620.60"	357.63M	-0.09%
"Sep 24, 2004"	"3,634.20"	"3,634.80"	"3,620.20"	"3,623.90"	659.63M	-0.31%
"Sep 23, 2004"	"3,636.90"	"3,641.30"	"3,623.30"	"3,635.20"	451.10M	-0.15%
"Sep 22, 2004"	"3,635.40"	"3,644.30"	"3,634.70"	"3,640.80"	467.26M	0.30%
"Sep 21, 2004"	"3,625.30"	"3,632.20"	"3,613.90"	"3,629.90"	434.06M	0.03%
"Sep 20, 2004"	"3,639.10"	"3,639.10"	"3,624.90"	"3,628.70"	351.56M	-0.08%
"Sep 17, 2004"	"3,627.30"	"3,636.40"	"3,624.60"	"3,631.60"	333.74M	0.18%
"Sep 16, 2004"	"3,620.90"	"3,629.00"	"3,602.50"	"3,624.90"	701.13M	-0.01%
"Sep 15, 2004"	"3,625.30"	"3,631.50"	"3,616.60"	"3,625.10"	409.85M	0.05%
"Sep 14, 2004"	"3,612.70"	"3,625.50"	"3,612.60"	"3,623.20"	437.24M	0.37%
"Sep 13, 2004"	"3,594.80"	"3,615.10"	"3,594.60"	"3,609.70"	378.34M	0.38%
"Sep 10, 2004"	"3,592.70"	"3,608.20"	"3,591.50"	"3,596.00"	396.36M	0.12%
"Sep 09, 2004"	"3,589.80"	"3,602.00"	"3,587.40"	"3,591.70"	735.18M	0.08%
"Sep 08, 2004"	"3,588.00"	"3,597.60"	"3,582.50"	"3,589.00"	419.11M	-0.01%
"Sep 07, 2004"	"3,578.40"	"3,592.40"	"3,578.10"	"3,589.40"	293.93M	0.35%
"Sep 06, 2004"	"3,578.20"	"3,582.10"	"3,574.20"	"3,576.90"	281.54M	-0.01%
"Sep 03, 2004"	"3,592.40"	"3,595.00"	"3,576.00"	"3,577.30"	390.09M	-0.36%
"Sep 02, 2004"	"3,577.90"	"3,593.60"	"3,577.70"	"3,590.40"	503.97M	0.41%
"Sep 01, 2004"	"3,554.00"	"3,585.50"	"3,554.00"	"3,575.60"	578.47M	0.64%
"Aug 31, 2004"	"3,555.00"	"3,562.10"	"3,552.70"	"3,552.70"	476.37M	-0.04%
"Aug 30, 2004"	"3,558.10"	"3,568.70"	"3,551.90"	"3,554.10"	390.50M	-0.13%
"Aug 27, 2004"	"3,529.10"	"3,565.30"	"3,529.10"	"3,558.90"	603.77M	0.93%
"Aug 26, 2004"	"3,517.00"	"3,531.60"	"3,516.50"	"3,526.00"	482.69M	0.24%
"Aug 25, 2004"	"3,525.70"	"3,527.30"	"3,511.20"	"3,517.40"	446.06M	-0.25%
"Aug 24, 2004"	"3,525.10"	"3,528.40"	"3,518.30"	"3,526.30"	460.01M	0.07%
"Aug 23, 2004"	"3,501.60"	"3,532.60"	"3,501.60"	"3,524.00"	346.77M	0.75%
"Aug 20, 2004"	"3,490.90"	"3,502.20"	"3,487.80"	"3,497.70"	359.50M	0.33%
"Aug 19, 2004"	"3,478.00"	"3,491.60"	"3,477.60"	"3,486.30"	494.55M	0.29%
"Aug 18, 2004"	"3,483.80"	"3,487.60"	"3,471.50"	"3,476.10"	408.67M	-0.20%
"Aug 17, 2004"	"3,475.70"	"3,490.80"	"3,474.70"	"3,483.20"	343.81M	0.43%
"Aug 16, 2004"	"3,480.00"	"3,481.60"	"3,467.10"	"3,468.30"	262.93M	-0.27%
"Aug 13, 2004"	"3,487.50"	"3,494.20"	"3,475.50"	"3,477.80"	385.54M	-0.29%
"Aug 12, 2004"	"3,508.50"	"3,508.90"	"3,484.70"	"3,487.90"	420.70M	-0.66%
"Aug 11, 2004"	"3,506.00"	"3,526.30"	"3,506.00"	"3,511.10"	466.83M	0.33%
"Aug 10, 2004"	"3,507.50"	"3,516.80"	"3,498.90"	"3,499.60"	539.13M	-0.27%
"Aug 09, 2004"	"3,527.80"	"3,527.80"	"3,495.40"	"3,509.20"	371.59M	-0.61%
"Aug 06, 2004"	"3,534.80"	"3,535.90"	"3,519.30"	"3,530.60"	455.54M	-0.23%
"Aug 05, 2004"	"3,546.80"	"3,546.80"	"3,524.90"	"3,538.90"	456.65M	-0.20%
"Aug 04, 2004"	"3,556.20"	"3,558.00"	"3,541.20"	"3,546.00"	380.28M	-0.24%
"Aug 03, 2004"	"3,545.60"	"3,562.60"	"3,545.30"	"3,554.40"	414.30M	0.27%
"Aug 02, 2004"	"3,534.40"	"3,548.80"	"3,532.70"	"3,544.90"	204.96M	0.25%
"Jul 30, 2004"	"3,506.30"	"3,538.60"	"3,506.30"	"3,536.10"	567.15M	0.99%
"Jul 29, 2004"	"3,501.70"	"3,511.00"	"3,500.90"	"3,501.30"	596.56M	0.06%
"Jul 28, 2004"	"3,490.30"	"3,506.90"	"3,490.30"	"3,499.10"	399.64M	0.27%
"Jul 27, 2004"	"3,487.20"	"3,501.30"	"3,487.00"	"3,489.70"	457.57M	0.11%
"Jul 26, 2004"	"3,480.90"	"3,489.60"	"3,478.20"	"3,485.70"	431.74M	0.01%
"Jul 23, 2004"	"3,496.30"	"3,506.80"	"3,485.20"	"3,485.20"	493.37M	-0.37%
"Jul 22, 2004"	"3,520.90"	"3,520.90"	"3,487.90"	"3,498.30"	429.42M	-0.73%
"Jul 21, 2004"	"3,505.80"	"3,524.00"	"3,503.50"	"3,524.00"	491.34M	0.59%
"Jul 20, 2004"	"3,530.80"	"3,530.80"	"3,499.30"	"3,503.30"	529.78M	-0.84%
"Jul 19, 2004"	"3,532.10"	"3,535.80"	"3,526.20"	"3,533.10"	303.02M	0.06%
"Jul 16, 2004"	"3,526.00"	"3,538.10"	"3,521.00"	"3,531.00"	354.90M	0.14%
"Jul 15, 2004"	"3,522.60"	"3,530.30"	"3,518.70"	"3,526.10"	394.56M	0.09%
"Jul 14, 2004"	"3,556.90"	"3,557.20"	"3,520.10"	"3,522.80"	439.88M	-1.01%
"Jul 13, 2004"	"3,558.70"	"3,560.00"	"3,552.00"	"3,558.60"	345.40M	0.02%
"Jul 12, 2004"	"3,565.30"	"3,568.00"	"3,555.80"	"3,558.00"	263.69M	-0.17%
"Jul 09, 2004"	"3,566.40"	"3,566.50"	"3,553.20"	"3,564.00"	469.67M	-0.13%
"Jul 08, 2004"	"3,565.10"	"3,568.70"	"3,550.80"	"3,568.70"	551.19M	0.10%
"Jul 07, 2004"	"3,553.30"	"3,565.00"	"3,545.70"	"3,565.00"	488.59M	0.26%
"Jul 06, 2004"	"3,538.80"	"3,562.50"	"3,538.70"	"3,555.80"	453.48M	0.53%
