,date,bed,bed_sales,bed_weighting,chairs,chairs_sales,chairs_weighting,wardrobe,wardrobe_sales,wardrobe_weighting,furniture,furniture_sales,furniture_weighting,hand tool,hand tool_sales,hand tool_weighting,light bulb,light bulb_sales,light bulb_weighting,kettle,kettle_sales,kettle_weighting,fan,fan_sales,fan_weighting,fridge,fridge_sales,fridge_weighting
382,2017-10-10,49.52,49.52,1.0,115.86,2201.35,19.0000863111,34.79,591.46,17.0008623168,153.32,1686.5,10.9998695539,36.81,404.89,10.9994566694,6.61,1216.66,184.063540091,41.57,2036.97,49.0009622324,64.55,7616.87,117.999535244,115.86,2085.43,17.9995684447
383,2017-10-13,17.96,17.96,1.0,158.64,3172.8,20.0,20.17,443.66,21.9960337134,318.13,3499.46,11.0000943011,56.91,569.05,9.99912141979,7.26,1459.23,200.995867769,46.75,2431.13,52.0027807487,70.62,5861.66,83.0028320589,80.77,807.69,9.99987619166
384,2017-10-20,114.3,114.3,1.0,95.83,2395.85,25.0010435146,23.99,599.77,25.0008336807,402.06,2010.32,5.00004974382,20.68,227.5,11.000967118,7.63,1648.46,216.049803408,41.25,1485.03,36.0007272727,64.6,4780.48,74.0012383901,230.97,2771.68,12.0001731827
385,2017-10-22,20.67,41.34,2.0,145.41,2326.51,15.9996561447,84.23,1516.13,17.9998812775,257.48,2059.8,7.99984464813,29.2,379.58,12.9993150685,12.01,1645.34,136.997502082,49.91,1647.06,33.0006010819,72.96,4815.31,65.999314693,273.61,3009.73,11.0000730967
386,2017-10-25,78.48,156.95,1.999872579,91.03,2821.8,30.9985718994,36.01,504.12,13.9994445987,317.19,3171.94,10.0001261074,15.69,62.76,4.0,8.7,1314.26,151.064367816,45.52,1547.82,34.0030755712,85.58,5477.24,64.0014021968,37.58,187.9,5.0
387,2017-10-28,51.2,102.39,1.9998046875,146.14,4384.34,30.0009579855,20.62,288.69,14.0004849661,291.71,3792.25,13.0000685612,38.89,388.87,9.99922859347,8.93,1223.48,137.007838746,47.99,1727.75,36.0022921442,88.97,4893.19,54.998201641,447.7,4029.3,9.0
388,2017-10-30,133.16,133.16,1.0,140.32,2806.31,19.9993586089,66.93,1003.94,14.9998505902,433.35,4766.83,10.9999538479,31.28,250.2,7.99872122762,6.83,1058.06,154.913616398,42.07,1556.56,36.9992869028,52.11,3699.62,70.9963538668,198.04,2772.61,14.0002524742
389,2017-11-01,6.1,6.1,1.0,98.88,2373.18,24.0006067961,131.58,2105.32,16.0003039976,218.47,2840.08,12.9998626814,45.1,541.2,12.0,6.95,1363.11,196.130935252,48.25,2509.14,52.0029015544,51.77,4814.52,92.9982615414,79.39,952.69,12.0001259604
390,2017-11-02,48.96,48.96,1.0,101.12,1719.03,16.9999011076,81.69,1061.97,13.0,218.62,2623.46,12.0000914829,34.42,344.19,9.99970947124,7.83,1526.61,194.969348659,55.56,2000.26,36.001799856,53.83,3660.7,68.0048300204,197.81,2769.38,14.0002022142
391,2017-11-04,23.36,46.72,2.0,115.47,3925.98,34.0,49.57,1140.2,23.0018156143,249.01,2490.11,10.000040159,30.44,273.99,9.00098554534,7.69,1261.69,164.068920676,44.07,1807.07,41.0045382346,91.72,7796.2,85.0,32.03,128.1,3.99937558539
392,2017-11-05,59.55,178.64,2.99983207389,173.73,1911.0,10.9998273183,38.83,621.28,16.0,154.16,1079.12,7.0,22.87,114.34,4.99956274596,9.09,1436.49,158.02970297,55.73,2340.58,41.9985645074,90.02,8642.15,96.0025549878,210.18,1891.62,9.0
393,2017-11-07,39.22,78.44,2.0,123.6,4202.56,34.0012944984,41.66,541.59,13.0002400384,152.76,1833.17,12.0003273108,15.87,95.2,5.99873976055,8.5,1386.23,163.085882353,52.07,3020.08,58.0003840983,69.31,4990.46,72.0020199105,130.67,914.7,7.00007652866
394,2017-11-09,9.93,19.86,2.0,186.34,4844.96,26.0006439841,31.56,315.62,10.0006337136,334.78,3013.01,8.99997012964,34.37,446.86,13.0014547571,7.33,1135.38,154.894952251,54.35,3424.18,63.0023919043,61.62,3881.84,62.9964297306,84.66,846.63,10.0003543586
395,2017-11-10,53.72,53.72,1.0,108.66,2499.27,23.0008282717,38.58,655.84,16.9994815967,416.7,2916.88,6.99995200384,46.42,928.43,20.0006462732,8.61,1429.2,165.993031359,57.09,3596.96,63.0050796987,58.67,4517.32,76.9953979888,77.04,924.47,11.9998701973
396,2017-11-12,39.87,39.87,1.0,106.52,2769.5,25.9998122418,28.99,376.93,13.0020696792,395.68,1978.41,5.00002527295,34.85,453.06,13.000286944,7.56,1830.38,242.113756614,42.05,2354.65,55.9964328181,61.14,6358.12,103.992803402,73.7,663.28,8.99972862958
397,2017-11-14,48.72,48.72,1.0,125.13,1876.88,14.9994405818,103.98,2391.57,23.000288517,346.37,5195.54,14.9999711291,33.77,270.12,7.99881551673,8.46,1860.41,219.906619385,56.96,2734.06,47.9996488764,43.52,4091.0,94.0027573529,107.51,967.57,8.99981397079
398,2017-11-15,147.82,147.82,1.0,69.54,4798.59,69.0047454702,120.17,1321.84,10.9997503537,326.38,3263.82,10.0000612783,41.57,290.98,6.99975944191,7.45,1229.35,165.013422819,58.98,3303.13,56.004238725,78.38,7132.72,91.0017861699,209.47,2304.21,11.0001909581
399,2017-11-16,26.08,78.23,2.99961656442,117.4,4578.63,39.0002555366,38.85,971.13,24.9969111969,380.33,6465.53,16.9997896564,21.04,210.43,10.0014258555,7.49,1161.01,155.008010681,58.53,3394.96,58.0037587562,61.68,4564.54,74.0035667964,723.91,7963.06,11.0000690694
400,2017-11-17,14.35,28.69,1.99930313589,100.38,2308.68,22.9994022714,43.93,659.0,15.0011381744,425.33,4253.28,9.99995297769,4.58,155.81,34.019650655,8.1,1440.97,177.897530864,47.96,1822.38,37.9979149291,62.79,4206.71,66.9964962574,253.65,2790.18,11.0001182732
401,2017-11-18,69.81,139.61,1.99985675405,88.42,4774.89,54.0023750283,38.93,389.25,9.99871564346,266.4,5594.49,21.0003378378,37.31,298.49,8.00026802466,8.89,1021.84,114.942632171,49.83,1544.61,30.9975918122,89.58,6449.87,72.0012279527,204.16,2041.6,10.0
402,2017-11-20,49.11,49.11,1.0,113.15,2602.46,23.0000883783,54.47,871.55,16.0005507619,291.82,2918.24,10.0001370708,54.73,218.91,3.99981728485,7.04,844.38,119.940340909,53.91,2318.13,43.0,75.19,6241.05,83.0037238995,780.36,10924.97,13.9999102978
403,2017-11-21,79.29,79.29,1.0,106.38,2659.41,24.9991539763,58.09,929.45,16.0001721467,151.24,2268.56,14.9997355197,22.8,182.37,7.99868421053,8.93,1419.84,158.996640538,47.0,2208.89,46.9976595745,86.16,9907.87,114.993848654,391.59,7440.16,18.9998723154
404,2017-11-25,39.6,39.6,1.0,108.56,3691.16,34.0011053795,51.11,460.03,9.00078262571,356.1,5341.54,15.000112328,36.3,362.95,9.99862258953,9.67,1913.83,197.914167528,48.72,3166.81,65.0002052545,75.88,8878.45,117.006457565,245.34,4416.06,17.9997554414
405,2017-11-26,22.75,45.5,2.0,92.04,4969.9,53.9971751412,55.98,335.89,6.00017863523,296.03,3552.34,11.9999324393,35.47,283.74,7.99943614322,8.49,1452.3,171.060070671,53.59,3697.59,68.9977607763,59.33,5102.52,86.0023596831,65.03,325.13,4.99969244964
406,2017-11-27,102.86,102.86,1.0,120.93,3144.27,26.0007442322,47.98,671.69,13.9993747395,283.53,6804.8,24.0002821571,29.03,290.31,10.0003444712,8.66,1523.74,175.951501155,49.78,2688.0,53.9975893933,49.8,3635.61,73.0042168675,179.98,1799.78,9.99988887654
407,2017-11-28,28.91,57.81,1.99965409893,117.98,3421.31,28.9990676386,73.18,1683.07,22.9990434545,256.88,2311.93,9.00003892868,26.15,78.46,3.00038240918,9.09,1672.34,183.97579758,43.41,1996.88,46.0004607233,73.35,7408.04,100.995773688,98.66,493.32,5.0002027164
408,2017-11-29,9.84,9.84,1.0,93.2,1863.98,19.9997854077,51.37,513.66,9.99922133541,267.44,3476.69,12.9998878253,36.38,691.26,19.0010995052,8.24,1359.61,165.001213592,49.04,2500.9,50.9971451876,77.88,6074.56,77.9989727786,124.5,1742.97,13.9997590361
409,2017-11-30,77.61,155.22,2.0,95.63,2295.09,23.9996862909,28.74,201.21,7.00104384134,280.52,3646.77,13.0000356481,30.41,456.2,15.001644196,8.08,1365.86,169.042079208,48.02,2929.5,61.0058309038,53.04,6364.73,119.998680241,66.18,595.6,8.9996977939
410,2017-12-02,55.42,166.27,3.00018044027,113.75,2616.24,22.9999120879,65.57,1049.04,15.9987799298,368.99,2213.93,5.99997289899,20.94,230.37,11.0014326648,9.76,1903.03,194.982581967,60.19,5476.92,90.9938527995,64.9,9540.99,147.010631741,87.21,1220.98,14.000458663
411,2017-12-03,33.0,65.99,1.9996969697,125.21,3881.58,31.0005590608,54.8,767.25,14.0009124088,331.36,5633.19,17.0002112506,18.06,162.57,9.00166112957,7.74,1463.46,189.07751938,59.04,4191.57,70.9954268293,66.81,7416.05,111.002095495,182.87,914.37,5.00010936731
412,2017-12-04,26.54,26.54,1.0,89.77,4488.74,50.0026734989,60.0,1500.01,25.0001666667,324.59,3570.52,11.0000924243,25.78,103.13,4.0003878976,8.06,1562.68,193.8808933,51.95,2857.46,55.0040423484,90.5,8778.08,96.995359116,269.32,2962.49,10.9998886083
413,2017-12-05,36.39,72.77,1.99972519923,126.49,5439.24,43.0013439798,80.5,1851.45,22.999378882,458.38,1833.5,3.99995636808,26.9,161.38,5.99925650558,6.48,1204.99,185.955246914,47.34,2367.07,50.001478665,51.86,4667.19,89.9959506363,96.57,1062.26,10.9998964482
414,2017-12-07,39.35,39.35,1.0,97.86,1272.23,13.000510934,55.48,1331.48,23.9992790195,269.6,3504.82,13.000074184,12.6,88.19,6.99920634921,7.28,1549.86,212.892857143,51.53,1597.57,31.002716864,70.45,4579.39,65.001987225,167.61,1340.85,7.99982101307
415,2017-12-10,34.09,34.09,1.0,128.37,3209.31,25.0004673989,28.78,719.45,24.9982626824,281.05,3091.56,11.0000355809,28.84,173.02,5.99930651872,6.64,809.98,121.984939759,56.73,2155.77,38.0005288207,51.41,2724.49,52.9953316475,25.0,25.0,1.0
416,2017-12-12,49.03,98.06,2.0,135.33,5142.38,37.9988177049,101.31,2330.06,22.9993090514,363.97,3639.7,10.0,37.4,187.02,5.00053475936,7.98,1859.0,232.957393484,43.65,1702.34,38.9997709049,35.46,2730.36,76.9983079526,96.49,1447.29,14.9993781739
417,2017-12-13,40.73,81.46,2.0,82.15,1725.07,20.9990261716,48.63,632.15,12.9991774625,257.32,1286.6,5.0,49.99,199.96,4.0,8.11,1605.75,197.996300863,45.08,2659.87,59.0033274179,68.72,8314.72,120.994179278,256.37,2050.98,8.00007801225
418,2017-12-17,34.42,34.42,1.0,105.86,1270.32,12.0,60.55,544.92,8.9995045417,310.44,3725.24,11.9998711506,24.56,319.27,12.9995928339,7.38,1482.95,200.941734417,39.75,1510.68,38.0045283019,43.41,4687.93,107.991937342,25.62,230.6,9.00078064012
419,2017-12-27,28.56,28.56,1.0,141.32,3532.92,24.9994339089,37.16,1003.35,27.0008073197,219.92,2419.08,10.9998181157,111.66,223.31,1.99991044241,8.25,1757.16,212.989090909,40.58,1501.46,37.0,68.21,6752.47,98.9953086058,131.27,1050.17,8.00007617887
420,2018-01-03,35.24,35.24,1.0,167.69,2683.0,15.9997614646,80.14,1682.98,21.0004991265,344.64,6892.71,19.9997388579,26.72,374.14,14.002245509,7.44,1286.46,172.911290323,47.37,2179.16,46.002955457,46.0,3081.81,66.9958695652,42.37,508.49,12.0011800802
421,2018-01-10,35.2,35.2,1.0,127.36,3566.05,27.9997644472,56.43,1072.17,19.0,242.22,1695.55,7.00004128478,26.12,156.74,6.00076569678,7.74,1525.5,197.093023256,45.3,1585.4,34.9977924945,61.81,6180.98,99.9996764278,39.37,314.92,7.99898399797
422,2018-01-16,29.5,29.5,1.0,111.91,783.38,7.00008935752,91.02,1274.34,14.0006591958,328.87,2959.86,9.00009122146,13.68,109.4,7.99707602339,9.6,1574.34,163.99375,41.28,1857.71,45.0026647287,74.37,4685.57,63.0034960333,152.51,915.07,6.00006556947
423,2018-01-20,170.42,170.42,1.0,150.33,4058.94,27.000199561,47.57,523.22,10.9989489174,353.7,4244.45,12.0001413627,26.97,161.84,6.0007415647,7.32,1273.95,174.036885246,45.6,2234.24,48.9964912281,46.09,3226.64,70.0073768713,391.18,5085.29,12.9998721816
424,2018-01-25,16.14,16.14,1.0,126.81,1775.38,14.0003154325,35.55,426.61,12.000281294,242.03,1210.13,4.99991736562,29.91,179.43,5.99899699097,7.29,1501.64,205.986282579,44.73,3667.79,81.9984350548,61.32,6438.41,104.9969015,975.31,18530.84,18.9999487342
425,2018-01-28,57.47,114.93,1.99982599617,163.67,3600.68,21.9996334087,41.97,545.66,13.0011913271,362.62,5439.34,15.0001103083,18.16,108.95,5.99944933921,7.87,1211.71,153.965692503,55.19,7229.4,130.99112158,97.27,14298.45,146.997532641,1114.88,34561.27,30.9999910304
426,2018-02-05,19.81,19.81,1.0,126.68,5067.3,40.0007893906,46.59,1304.5,27.9995707233,204.19,4287.95,20.999804104,27.95,251.52,8.99892665474,8.65,1824.88,210.968786127,47.53,4467.65,93.9964233116,126.99,14350.03,113.001259942,825.72,19817.17,23.9998667829
427,2018-02-09,34.9,34.9,1.0,106.32,2126.35,19.9995297216,27.59,689.65,24.9963754984,433.93,3037.51,7.0,27.71,249.38,8.99963911945,7.75,1387.08,178.978064516,36.61,9079.37,248.002458345,143.09,13736.21,95.9969948983,1192.03,29800.84,25.0000755015
428,2018-02-14,5.5,5.5,1.0,142.25,4551.98,31.9998594025,29.62,533.13,17.9989871708,363.47,3271.19,8.99988994965,25.15,176.05,7.0,8.7,1444.94,166.085057471,35.2,3414.63,97.0065340909,114.53,10422.28,91.0004365668,1119.77,33593.01,29.9999196264
