,date,beer,beer_sales,beer_weighting,scotch,scotch_sales,scotch_weighting,vodka,vodka_sales,vodka_weighting,whiskey,whiskey_sales,whiskey_weighting,wine,wine_sales,wine_weighting
641,2017-05-02,60.26,120.52,2.0,123.85,2476.96,19.999677028663708,63.1,378.61,6.000158478605388,42.21,126.64,3.000236910684672,38.55,2158.73,55.9981841763943
642,2017-05-03,22.83,114.15,5.000000000000001,2508.64,57698.82,23.000039862236115,104.56,1359.34,13.000573833205813,34.42,137.66,3.999418942475305,41.36,1944.03,47.00265957446808
643,2017-05-04,25.59,153.56,6.000781555295037,2860.68,57213.6,20.0,86.04,2151.0,24.999999999999996,140.75,1266.78,9.000213143872113,43.58,1481.62,33.99770536943552
644,2017-05-05,17.75,70.98,3.99887323943662,107.67,1184.42,11.000464381907681,132.61,1723.99,13.00045245456602,46.63,373.06,8.00042890842805,43.5,1913.9,43.99770114942529
645,2017-05-06,38.34,191.71,5.000260824204486,98.67,5426.81,54.999594608290266,159.84,2077.97,13.000312812812812,65.16,651.64,10.00061387354205,44.75,1655.88,37.00290502793296
646,2017-05-07,20.28,101.42,5.000986193293885,110.97,4327.65,38.998377939983776,50.67,760.05,14.999999999999998,42.56,383.07,9.000704887218044,37.62,1429.45,37.99707602339182
647,2017-05-08,27.14,81.42,3.0,173.29,2079.47,11.999942293265624,143.03,1287.29,9.000139830804725,51.57,464.14,9.000193911188676,38.04,1331.29,34.99710830704522
648,2017-05-09,30.59,152.94,4.999673095782936,150.23,751.15,5.0,193.34,2513.36,12.999689665873591,29.31,586.26,20.00204708290686,67.18,3493.17,51.99717177731467
649,2017-05-10,23.42,140.49,5.998719043552519,208.06,1664.51,8.000144189176199,70.99,496.91,6.999718270178899,33.59,302.34,9.000893122953258,34.84,1463.26,41.999425947187135
650,2017-05-11,28.07,196.48,6.9996437477734235,81.55,978.55,11.999386879215205,108.06,540.31,5.000092541180825,68.92,3032.57,44.001305861868836,37.35,1419.26,37.998929049531455
651,2017-05-12,25.93,181.5,6.999614346317007,4374.86,48123.5,11.000009143149725,73.28,512.96,7.0,72.5,2392.35,32.997931034482754,31.24,1374.39,43.99455825864277
652,2017-05-13,68.43,615.91,9.000584538944906,69.23,207.69,3.0,75.46,75.46,1.0,72.18,794.0,11.000277085065115,40.48,1983.67,49.00370553359684
653,2017-05-14,35.19,175.97,5.000568343279341,171.16,342.31,1.9999415751343772,64.72,194.15,2.9998454882571077,66.9,936.66,14.000896860986545,38.66,1855.64,47.998965338851534
654,2017-05-15,12.24,146.86,11.998366013071896,89.12,891.16,9.999551166965889,84.94,764.42,8.999529079350129,87.85,527.12,6.000227660785431,28.02,784.46,27.996431120628124
655,2017-05-16,26.71,133.54,4.9996256083863715,38.43,153.72,4.0,107.43,859.42,7.999813832262868,71.22,284.86,3.9997191800056164,27.78,1194.49,42.99820014398848
656,2017-05-17,25.32,227.87,8.999605055292259,89.0,445.02,5.000224719101124,103.15,515.74,4.999903053805138,119.7,359.11,3.0000835421888055,26.82,1099.77,41.00559284116331
657,2017-05-18,19.31,38.61,1.9994821336095288,131.24,524.95,3.9999238037183784,58.94,294.69,4.999830335934849,76.76,1074.69,14.000651380927566,54.63,1857.51,34.00164744645799
658,2017-05-19,25.68,128.42,5.000778816199377,81.15,405.75,5.0,57.3,229.2,4.0,80.8,404.0,5.0,59.26,6933.8,117.00641241984476
659,2017-05-20,36.73,183.66,5.000272257010618,192.6,577.8,3.0,64.2,192.59,2.9998442367601243,55.99,1063.79,18.999642793355957,66.63,5863.82,88.0057031367252
660,2017-05-21,33.17,331.67,9.999095568284595,150.7,301.39,1.9999336429993364,62.02,186.06,3.0,91.34,182.68,2.0,46.15,2907.47,63.00043336944745
661,2017-05-22,114.45,572.26,5.000087374399301,149.95,299.89,1.9999333111037012,92.27,92.27,1.0,75.32,602.53,7.999601699415826,65.99,7853.37,119.00848613426277
662,2017-05-23,18.12,326.07,17.99503311258278,12.47,62.34,4.999198075380915,50.55,202.2,4.0,79.48,556.34,6.999748364368394,67.37,8893.37,132.00786700311713
663,2017-05-24,21.37,149.61,7.000935891436594,348.02,2436.15,7.000028733980806,81.74,572.17,6.999877660875948,51.55,206.2,4.0,63.72,7009.45,110.00392341494036
664,2017-05-25,23.78,166.47,7.0004205214465935,136.82,1231.42,9.000292354918873,61.63,554.7,9.000486775920818,49.52,594.26,12.000403877221324,47.26,4253.09,89.99344054168431
665,2017-05-26,27.5,275.01,10.000363636363636,353.1,1412.41,4.0000283205890685,49.48,148.45,3.0002021018593372,119.77,718.63,6.000083493362278,37.92,1706.32,44.997890295358644
666,2017-05-27,29.27,263.39,8.998633413050905,104.29,625.74,6.0,77.96,155.91,1.9998717290918422,47.68,190.72,4.0,33.35,1800.83,53.99790104947526
667,2017-05-28,27.16,108.64,4.0,82.04,574.28,6.999999999999999,97.02,388.06,3.9997938569367144,55.42,166.27,3.0001804402742693,52.64,1158.05,21.99943009118541
668,2017-05-29,38.94,700.94,18.000513610683104,102.99,514.93,4.999805806388969,73.65,368.25,5.0,68.55,616.91,8.999416484318015,41.75,1461.27,35.000479041916165
669,2017-05-30,24.71,370.64,14.999595305544313,62.99,251.97,4.000158755357993,57.1,399.7,7.0,3382.91,10148.74,3.0000029560348933,47.83,1434.84,29.998745557181685
670,2017-05-31,35.49,993.84,28.003381234150464,122.18,244.36,2.0,87.28,261.85,3.000114573785518,554.75,554.75,1.0,37.52,1313.14,34.99840085287846
671,2017-06-01,47.73,5488.72,114.99518122773938,157.56,630.24,4.0,88.82,266.47,3.0001125872551233,20.13,221.4,10.998509687034279,90.78,6898.97,75.9965851509143
672,2017-06-02,40.37,7024.98,174.0148625216745,147.59,737.94,4.999932244732028,26.42,105.67,3.9996214988644962,194.71,1168.24,5.999897283139027,102.4,30003.64,293.00429687499997
673,2017-06-03,40.88,5436.5,132.9867906066536,13404.78,53619.11,3.9999992539974545,67.52,607.71,9.00044431279621,43.82,87.63,1.999771793701506,107.87,28692.84,265.9946231575044
674,2017-06-04,40.85,1756.67,43.00293757649939,184.53,1845.3,10.0,29.94,119.74,3.999331997327989,175.31,1051.85,5.999942958188352,93.41,28865.16,309.01573707311854
675,2017-06-05,31.2,155.99,4.999679487179487,67.89,135.78,2.0,70.55,141.1,2.0,93.43,467.16,5.0001070320025685,93.04,17770.0,190.9931212381771
676,2017-06-06,33.12,231.86,7.0006038647343,165.11,1155.79,7.000121131366967,67.1,201.3,3.0000000000000004,218.18,218.18,1.0,85.54,9580.99,112.00596212298339
677,2017-06-07,34.24,2465.42,72.00408878504673,183.0,1098.01,6.000054644808743,50.15,300.89,5.9998005982053835,110.83,775.8,6.999909771722457,100.66,10871.78,108.00496721637195
678,2017-06-08,46.01,92.02,2.0,55.7,222.8,4.0,67.91,543.3,8.000294507436312,72.25,2311.91,31.998754325259515,98.97,5938.14,59.99939375568354
679,2017-06-09,43.24,216.19,4.999768732654949,29.23,58.45,1.9996578857338352,41.3,247.82,6.000484261501211,75.52,2114.42,27.99814618644068,83.67,8534.74,102.00478068602844
680,2017-06-10,39.46,276.22,7.000000000000001,24.77,24.77,1.0,30.96,61.91,1.9996770025839792,60.2,842.85,14.000830564784053,81.72,7600.06,93.001223690651
681,2017-06-11,87.09,609.63,7.0,54.18,2925.91,54.003506829088224,63.82,63.82,1.0,81.2,1542.79,18.99987684729064,75.21,6242.8,83.00491955856936
682,2017-06-12,32.48,454.67,13.998460591133007,45.68,7629.39,167.01816987740807,47.14,612.88,13.001272804412388,70.17,1824.43,26.000142511044608,81.95,6063.99,73.99621720561318
683,2017-06-13,32.09,834.45,26.00342785914615,59.74,2628.57,44.00016739203214,38.13,610.06,15.999475478625751,149.83,3745.81,25.000400453847693,72.82,4878.93,66.99986267508928
684,2017-06-14,35.98,4497.62,125.00333518621457,57.62,1901.39,32.99878514404721,58.34,466.7,7.999657182036338,136.35,4090.64,30.0010267693436,68.33,4304.77,62.999707302795265
685,2017-06-15,40.06,3846.15,96.00973539690465,51.77,1967.26,38.0,33.04,528.64,16.0,102.49,3074.81,30.001073275441506,66.5,4388.9,65.9984962406015
686,2017-06-16,38.29,4250.06,110.9966048576652,39.99,1159.71,29.0,39.0,194.98,4.999487179487179,67.37,269.46,3.999703131957844,80.92,4855.26,60.00074147305981
687,2017-06-17,36.8,1987.25,54.00135869565218,77.5,1007.52,13.000258064516128,43.47,260.81,5.999769956291695,34.45,68.9,2.0,70.3,6678.77,95.00384068278807
688,2017-06-18,40.39,2665.6,65.99653379549393,50.49,959.4,19.001782531194294,87.1,348.41,4.000114810562573,56.57,339.39,5.999469683577868,59.35,3679.6,61.9983150800337
689,2017-06-19,37.32,7501.41,201.0024115755627,292.24,2337.91,7.9999657815494105,47.07,329.46,6.999362651370299,163.03,815.14,4.999938661596025,66.1,2644.13,40.001966717095314
690,2017-06-20,34.93,1956.28,56.00572573718866,174.21,2090.51,11.999942598013892,131.06,786.35,5.999923699069129,96.58,16804.2,173.99254504038103,54.72,2790.96,51.00438596491228
691,2017-06-21,39.23,4903.62,124.99668620953352,363.09,1452.36,4.0,117.13,937.01,7.99974387432767,93.6,8517.75,91.00160256410257,41.11,3905.04,94.99002675747994
692,2017-06-22,36.63,1575.11,43.000546000545995,120.62,723.71,5.99991709500912,107.18,1071.81,10.00009330098899,150.45,601.8,4.0,63.87,4215.57,66.00234852043212
693,2017-06-23,34.66,1074.39,30.997980380842474,345.15,690.3,2.0,27.36,54.71,1.9996345029239766,132.32,1323.19,9.999924425634825,41.8,3260.78,78.00909090909092
694,2017-06-24,34.6,28024.0,809.9421965317919,116.22,232.43,1.9999139562897954,92.52,925.19,9.999891915261566,29.06,174.34,5.999311768754302,58.98,3184.69,53.996100373007806
695,2017-06-25,33.82,6358.07,187.99733885274983,90.19,180.38,2.0,168.29,1009.76,6.000118842474301,95.99,863.87,8.999583289926035,41.91,2347.11,56.00357909806729
696,2017-06-26,33.84,1556.74,46.00295508274231,213.76,641.28,3.0,110.91,1109.05,9.999549184023081,53.16,425.24,7.999247554552296,62.41,8362.46,133.99230892485178
697,2017-06-27,30.15,542.61,17.997014925373136,60.18,300.9,5.0,86.85,694.8,8.0,81.06,324.22,3.999753269183321,42.02,1974.94,47.0
698,2017-06-28,33.9,644.01,18.997345132743362,48.97,97.94,2.0,70.64,494.45,6.999575311438278,148.93,595.71,3.9999328543611092,46.4,2830.23,60.99633620689655
699,2017-06-29,52.22,3289.82,62.999234009957874,74.52,596.13,7.999597423510467,49.64,397.09,7.9993956486704265,104.86,629.14,5.999809269502193,28.1,3624.45,128.98398576512454
700,2017-06-30,38.82,3027.59,77.99046883049975,43.73,481.06,11.00068602789847,43.3,129.9,3.0000000000000004,60.72,425.05,7.000164690382082,31.82,5600.46,176.0043997485858
701,2017-07-01,37.32,447.84,12.0,79.83,319.31,3.999874733809345,67.77,135.54,2.0,133.79,1204.15,9.000298976007176,43.73,3411.2,78.00594557512005
702,2017-07-02,43.51,261.05,5.999770167777523,68.98,482.87,7.000144969556393,87.87,175.73,1.9998861955161031,139.5,1394.95,9.999641577060933,29.9,2332.25,78.00167224080268
703,2017-07-03,38.28,38.28,1.0,133.01,931.07,7.000000000000001,48.72,146.17,3.000205254515599,111.74,1676.06,14.999642026132092,36.37,3091.44,84.99972504811659
704,2017-07-04,28.79,172.76,6.000694685654741,106.75,427.01,4.000093676814989,71.13,569.07,8.000421762969212,41.63,208.16,5.00024021138602,33.05,2511.52,75.99152798789713
705,2017-07-05,31.71,729.24,22.997161778618732,126.89,5710.25,45.00157616833478,211.37,1902.29,8.999810758385768,76.13,685.14,8.999605937212664,45.75,1738.61,38.002404371584696
706,2017-07-06,24.61,49.22,2.0,122.34,4893.47,39.99893738760831,108.08,1188.87,10.999907475943745,48.14,1155.36,23.999999999999996,33.13,3114.27,94.00150920615755
707,2017-07-07,32.17,128.68,4.0,186.58,2425.5,12.999785614749705,62.34,810.46,13.00064164260507,78.45,156.89,1.9998725302740596,71.64,5372.83,74.99762702400893
708,2017-07-08,37.73,13543.75,358.9650145772595,129.45,1812.25,13.999613750482814,251.5,1257.5,5.0,67.37,1819.1,27.00163277423185,72.72,8799.3,121.00247524752474
709,2017-07-09,39.19,274.3,6.999234498596581,74.92,1048.92,14.000533902829686,31.47,125.88,4.0,53.39,961.07,18.000936504963477,79.81,8060.48,100.99586517980202
710,2017-07-10,37.65,414.14,10.999734395750332,111.0,555.02,5.00018018018018,54.62,218.46,3.9996338337605275,28.71,344.48,11.998606757227448,82.4,7003.84,84.99805825242719
711,2017-07-11,41.27,330.17,8.000242306760358,124.22,993.76,8.0,41.09,164.37,4.000243368216111,35.86,788.98,22.001673173452314,60.87,4261.14,70.0039428289798
712,2017-07-12,72.41,868.91,11.999861897527966,97.68,586.05,5.999692874692874,47.64,95.27,1.9997900923593617,37.94,1024.49,27.002899314707435,51.47,3551.13,68.99417136195842
713,2017-07-13,69.34,1664.07,23.99870204788001,119.74,957.94,8.000167028561885,43.22,216.11,5.000231374363721,64.55,5680.42,88.00030983733541,46.85,2904.54,61.9965848452508
714,2017-07-14,40.43,565.97,13.998763294583231,109.83,219.66,2.0,40.65,162.6,4.0,50.13,1102.88,22.000398962696988,37.34,2053.82,55.00321371183717
715,2017-07-15,30.68,552.28,18.001303780964797,221.14,221.14,1.0,44.35,221.77,5.0004509582863585,66.57,3594.98,54.003004356316666,36.47,2516.21,68.99396764463943
716,2017-07-16,43.32,779.77,18.000230840258542,108.28,10069.69,92.99676763945327,51.03,102.06,2.0,55.52,721.76,12.999999999999998,47.58,2997.53,62.99978982765869
717,2017-07-17,37.48,674.68,18.001067235859125,113.26,16422.68,144.99982341515098,56.57,565.67,9.999469683577868,86.28,1380.55,16.000811312007418,46.66,13671.65,293.0057865409344
718,2017-07-18,43.82,964.09,22.00114103149247,92.9,14398.91,154.99364908503767,66.38,597.42,9.0,74.44,4838.76,65.00214938205266,51.7,4807.64,92.99110251450676
719,2017-07-19,40.74,1303.66,31.99950908198331,108.73,13047.93,120.00303504092706,91.08,2094.94,23.001097935880544,71.4,13350.96,186.98823529411763,38.22,4509.99,118.00078492935636
720,2017-07-20,33.91,1356.33,39.9979357121793,116.83,11683.06,100.00051356672087,124.08,2109.33,16.9997582205029,40.32,604.86,15.001488095238095,36.61,4393.67,120.01283802239826
721,2017-07-21,39.91,1077.7,27.00325732899023,107.73,10341.78,95.99721526037315,50.54,707.57,14.000197863078752,218.34,1746.72,8.0,33.43,5348.14,159.98025725396352
722,2017-07-22,47.54,475.4,10.0,98.99,11483.31,116.00474795433882,142.17,1848.15,12.999577970035874,97.25,486.23,4.999794344473008,39.15,3366.99,86.0022988505747
723,2017-07-23,35.0,875.04,25.001142857142856,120.98,9678.79,80.00322367333445,87.43,1223.98,13.999542491135765,108.62,2172.32,19.99926348738722,42.19,3923.87,93.0047404598246
724,2017-07-24,20.42,102.1,4.999999999999999,367.82,2206.93,6.000027187211136,73.99,1849.7,24.99932423300446,114.22,3655.08,32.000350201365784,33.3,3096.92,93.0006006006006
725,2017-07-25,47.84,430.56,9.0,159.71,479.13,3.0,105.82,1904.82,18.000567000567003,149.8,748.98,4.999866488651535,33.88,3015.14,88.99468713105075
726,2017-07-26,40.41,686.99,17.000494926998268,99.36,1192.28,11.999597423510467,87.58,350.3,3.999771637360128,34.48,34.48,1.0,45.74,3064.41,66.99628334062089
727,2017-07-27,40.27,1127.46,27.99751676185746,316.5,949.5,3.0,124.14,744.81,5.999758337361044,59.19,177.57,3.0,41.76,4718.78,112.99760536398468
728,2017-07-28,37.73,641.47,17.001590246488206,90.13,721.07,8.000332852546324,65.98,461.86,7.0,32.36,3042.11,94.0083436341162,31.64,2214.89,70.00284450063211
729,2017-07-29,29.24,292.4,10.0,74.84,748.4,10.0,38.49,307.88,7.998960769030917,28.89,6645.53,230.02872966424366,38.19,3017.0,78.99973815134852
730,2017-07-30,36.74,477.68,13.00163309744148,71.19,711.88,9.999719061665964,80.59,644.7,7.999751830251893,52.43,1572.84,29.99885561701316,39.36,2243.46,56.9984756097561
731,2017-07-31,38.39,959.64,24.997134670487107,96.43,2121.54,22.000829617339,50.69,456.25,9.000789110278161,157.01,942.06,6.0,31.58,2242.11,70.99778340721977
732,2017-08-01,93.51,2244.34,24.00106940434178,65.51,3406.68,52.00244237520989,29.76,238.06,7.999327956989247,39.93,16172.24,405.0147758577511,42.75,4018.83,94.00771929824562
733,2017-08-02,36.57,658.32,18.00164068908942,154.8,7275.54,46.99961240310077,58.65,527.88,9.000511508951407,58.06,638.68,11.00034447123665,40.32,3064.45,76.0032242063492
734,2017-08-03,41.98,1721.22,41.00095283468318,99.28,1389.97,14.000503626107978,33.87,338.72,10.000590493061708,22.8,22.8,1.0,44.63,3525.87,79.00224064530585
735,2017-08-04,32.49,3313.5,101.98522622345337,57.04,798.59,14.000525946704068,65.3,522.37,7.999540581929557,71.23,498.58,6.9995788291450225,41.77,5137.95,123.00574575053865
736,2017-08-05,30.03,3783.73,125.998334998335,76.29,381.45,4.999999999999999,49.73,547.01,10.999597828272673,55.59,833.86,15.000179888469148,51.57,8354.59,162.0048477797169
737,2017-08-06,26.81,2171.23,80.98582618425961,102.33,2148.89,20.999609107788526,76.58,612.66,8.000261164794985,56.28,675.38,12.000355366027007,54.03,6591.59,121.99870442346844
738,2017-08-07,26.76,1097.22,41.002242152466366,147.32,1325.9,9.000135758892208,30.49,30.49,1.0,146.12,438.37,3.000068436901177,74.49,9609.33,129.00161095449053
739,2017-08-08,50.2,401.6,8.0,65.28,3329.39,51.001685049019606,23.3,69.9,3.0,79.31,1031.09,13.000756525028368,51.0,5100.0,100.0
740,2017-08-09,59.71,3761.82,63.00150728521186,93.58,1029.39,11.000106860440265,123.21,369.63,3.0,98.96,395.84,4.0,54.12,5466.39,101.00498891352551
741,2017-08-10,56.43,2765.03,48.9992911571859,60.01,660.06,10.999166805532411,44.35,221.75,5.0,77.57,232.71,3.0000000000000004,56.79,8972.76,157.9989434759641
742,2017-08-11,58.61,586.07,9.999488141955299,46.41,278.48,6.000430941607413,88.88,799.95,9.000337533753376,100.84,403.36,4.0,46.1,4748.7,103.00867678958785
743,2017-08-12,43.96,615.42,13.999545040946314,116.61,1515.96,13.000257267815797,64.43,64.43,1.0,61.33,797.27,12.999673895320399,34.7,3123.24,90.00691642651296
744,2017-08-13,51.1,562.07,10.999412915851273,105.8,1798.59,16.999905482041587,33.88,101.63,2.9997048406139313,43.88,1009.24,23.0,32.69,2909.42,89.00030590394617
745,2017-08-14,59.04,354.21,5.999491869918699,30.07,1232.76,40.996341868972394,68.31,546.45,7.999560825647783,38.91,2256.58,57.994859933179136,28.9,10461.07,361.97474048442905
746,2017-08-15,79.97,959.59,11.999374765537077,92.43,6377.98,69.00335388942983,66.57,466.0,7.0001502178158335,68.77,3232.16,46.99956376326887,49.94,3296.14,66.00200240288346
747,2017-08-16,56.1,448.8,8.0,54.62,3386.33,61.9979860856829,85.23,511.4,6.000234659157573,40.99,2090.66,51.004147353012925,27.87,2647.71,95.0021528525296
748,2017-08-17,19.95,179.59,9.00200501253133,63.96,6139.71,95.99296435272045,33.79,946.1,27.99940810890796,66.82,935.49,14.000149655791681,30.09,4483.7,149.00963775340645
749,2017-08-18,44.05,132.15,3.0000000000000004,45.77,18169.82,396.9809919161022,28.82,1700.51,59.00451075641915,101.76,712.34,7.000196540880503,27.61,4998.3,181.03223469757336
750,2017-08-19,40.88,122.63,2.9997553816046962,43.13,8885.04,206.00602828657549,37.31,708.84,18.998659876708658,44.99,944.89,21.002222716159146,35.21,3063.14,86.9963078670832
751,2017-08-20,21.98,65.94,3.0,58.64,7623.23,130.00051159618008,35.23,739.82,20.999716151007668,63.98,1407.65,22.0014066895905,47.78,6163.15,128.990163248221
752,2017-08-21,60.25,180.75,3.0,63.08,3217.23,51.002377932783766,43.16,474.74,10.999536607970343,59.46,594.56,9.999327278842918,40.26,7246.41,179.9903129657228
753,2017-08-23,50.76,456.85,9.000197005516155,81.93,8438.68,102.99865739045526,68.66,1510.62,22.001456452082724,54.67,437.36,8.0,28.69,3069.64,106.9933774834437
754,2017-08-24,60.87,426.07,6.999671430918351,62.62,2567.45,41.00047908016608,48.11,721.66,15.000207856994388,57.63,172.89,2.9999999999999996,30.28,2816.41,93.01221928665785
755,2017-08-25,39.73,317.87,8.000755096904104,53.62,4128.39,76.9934725848564,53.54,749.6,14.000747104968248,146.25,1608.7,10.99965811965812,35.87,3300.42,92.01059381098412
756,2017-08-26,52.7,526.96,9.999240986717268,64.75,19037.82,294.0203861003861,45.34,634.7,13.998676665196294,110.09,3853.31,35.001453356344804,27.68,2408.25,87.0032514450867
757,2017-08-27,83.79,837.88,9.999761308031983,53.51,35586.85,665.0504578583442,69.02,690.23,10.00043465662127,78.62,1965.45,24.99936402950903,33.47,2108.83,63.00657305049298
758,2017-08-28,54.16,704.13,13.00092319054653,132.23,2776.82,20.99992437419648,89.47,3489.26,38.99921761484297,83.2,2828.7,33.99879807692307,50.04,6905.31,137.99580335731414
759,2017-08-29,53.89,269.46,5.000185563184264,183.07,2013.76,10.99994537608565,87.35,4629.45,52.9988551803091,77.93,1870.25,23.999101757987937,33.16,7526.6,226.97828709288302
760,2017-08-30,50.16,1454.68,29.000797448165873,126.08,2269.43,17.999920685279186,37.37,336.31,8.999464811346,40.35,1008.68,24.998265179677816,34.39,5330.86,155.01192207036928
761,2017-08-31,56.35,3324.39,58.99538598047914,107.09,7710.18,71.99719861798488,48.71,243.56,5.0002052966536645,98.98,1286.77,13.000303091533642,28.96,11208.21,387.0238259668508
762,2017-09-01,48.36,725.43,15.00062034739454,100.53,3116.37,30.999403163234852,58.26,233.02,3.9996567112941985,85.25,1278.72,14.999648093841643,31.75,1936.84,61.00283464566929
763,2017-09-02,53.75,268.76,5.000186046511628,96.33,963.32,10.000207619640818,86.55,2077.19,23.9998844598498,58.82,588.19,9.99982998979939,51.23,5533.15,108.00605114190904
764,2017-09-03,38.34,306.73,8.000260824204487,113.26,679.56,5.999999999999999,59.16,591.56,9.999323867478026,134.95,1754.36,13.00007410151908,74.43,5061.37,68.00174660755071
765,2017-09-04,42.48,679.67,15.999764595103578,101.24,2429.83,24.00069142631371,60.58,181.73,2.999834929019478,138.56,1662.75,12.000216512702078,56.81,9544.23,168.00264038021473
766,2017-09-05,51.12,460.09,9.000195618153365,96.54,386.17,4.000103584006629,52.41,157.22,2.999809196718184,66.76,534.07,7.999850209706411,35.73,6289.25,176.0215505177722
767,2017-09-06,49.91,548.98,10.999398918052496,107.89,647.34,6.0,55.96,55.96,1.0,21.25,42.5,2.0,29.04,2874.68,98.99035812672176
768,2017-09-07,53.61,482.52,9.000559597090096,59.25,533.24,8.999831223628693,63.19,189.58,3.0001582528881157,84.83,339.33,4.000117882824473,31.95,4601.01,144.00657276995307
769,2017-09-08,68.85,275.4,4.0,79.8,558.58,6.999749373433585,38.6,463.18,11.999481865284974,293.42,1760.49,5.999897757480744,37.89,6630.29,174.9878595935603
770,2017-09-09,58.99,353.96,6.000339040515341,48.81,18692.85,382.97172710510137,100.31,702.15,6.999800618083939,315.31,1891.86,6.0,51.25,10199.21,199.00897560975608
771,2017-09-10,36.95,258.68,7.000811907983762,80.69,645.49,7.999628206717066,115.21,115.21,1.0,44.16,264.97,6.000226449275363,28.25,4632.99,163.99964601769912
772,2017-09-11,18.21,182.09,9.99945085118067,104.06,728.41,6.999903901595233,32.63,13998.08,428.9941771376034,149.18,596.72,4.0,47.37,9948.67,210.02047709520795
773,2017-09-12,77.92,935.0,11.999486652977412,72.14,1731.25,23.998475187136123,23.45,164.15,7.000000000000001,93.87,844.84,9.000106530307873,32.01,3680.64,114.98406747891285
774,2017-09-13,28.92,173.53,6.000345781466113,72.47,1521.83,20.99944804746792,49.96,349.69,6.999399519615692,54.72,328.32,6.0,47.02,4185.04,89.00552956188855
775,2017-09-14,19.19,95.97,5.001042209484106,54.48,817.18,14.9996328928047,213.9,2352.85,10.999766245909303,47.87,95.73,1.9997911008982663,40.89,12349.46,302.0166299828809
776,2017-09-15,20.43,81.72,4.0,136.74,820.41,5.99978060552874,45.26,362.08,8.0,78.48,784.82,10.000254841997961,36.84,13557.9,368.02117263843644
777,2017-09-16,15.17,45.51,3.0,69.32,13447.17,193.98687247547608,41.5,415.03,10.000722891566264,95.08,570.48,6.0,57.09,6565.07,114.99509546330354
778,2017-09-17,29.81,119.24,4.0,80.09,6487.64,81.00437008365589,53.5,374.48,6.9996261682242995,146.87,293.74,2.0,27.3,3030.42,111.0043956043956
779,2017-09-18,48.55,145.65,3.0000000000000004,113.45,3630.54,32.00123402379903,57.77,288.86,5.00017310022503,86.67,606.66,6.999653859466943,33.27,4758.01,143.01202284340246
780,2017-09-19,56.11,280.55,5.0,186.93,2617.0,13.999893008077889,59.42,594.18,9.999663412992257,42.56,680.94,15.99953007518797,35.42,14202.2,400.96555618294747
781,2017-09-20,84.26,252.77,2.9998813197246617,2400.83,57619.99,24.00002915658335,60.46,785.97,12.999834601389349,51.76,465.87,9.000579598145286,74.23,8684.73,116.99757510440521
782,2017-09-21,38.11,5373.79,141.0073471529782,68.5,4247.21,62.003065693430656,81.56,1304.9,15.999264345267289,147.3,1325.68,8.999864222674812,38.72,1819.76,46.997933884297524
783,2017-09-22,40.71,122.14,3.0002456398919186,137.62,7293.95,53.000653974712975,109.67,219.33,1.9999088173611745,127.55,765.28,5.99984319874559,37.27,2795.01,74.99356050442715
784,2017-09-23,32.63,32.63,1.0,115.25,2420.22,20.999739696312364,51.19,1074.93,20.998827896073454,128.38,770.3,6.000155787505842,22.04,2468.2,111.98729582577133
785,2017-09-24,30.64,245.09,7.999020887728459,56.93,1138.59,19.999824345687685,35.09,1263.3,36.00170988885722,50.35,402.76,7.999205561072492,29.26,5735.26,196.01025290498976
786,2017-09-25,28.54,199.76,6.999299229152067,46.45,836.17,18.00150699677072,52.04,2133.72,41.00153727901614,33.19,232.36,7.000903886712866,29.35,13119.98,447.0180579216354
787,2017-09-26,20.79,103.97,5.0009620009620015,89.6,1254.39,13.999888392857144,40.0,1160.03,29.00075,135.81,950.67,7.0,34.58,10997.9,318.0422209369578
788,2017-09-27,37.6,150.38,3.9994680851063826,83.12,1662.44,20.000481231953803,85.09,340.34,3.9997649547537897,9.28,46.42,5.002155172413794,26.98,2104.4,77.99851742031134
789,2017-09-28,27.36,82.08,3.0,45.01,1035.15,22.99822261719618,37.81,453.67,11.99867759851891,85.63,685.07,8.000350344505431,36.95,15665.27,423.9585926928281
790,2017-09-29,93.26,746.08,8.0,153.69,4610.8,30.000650660420327,39.67,1031.43,26.000252079657173,116.04,1276.42,10.999827645639435,90.13,5497.64,60.99678242538556
791,2017-09-30,24.87,99.48,4.0,102.29,2148.12,21.000293283800957,61.84,1298.61,20.999514877102197,78.57,471.39,5.999618174875907,101.18,9004.59,88.99575014825064
792,2017-10-01,36.05,216.3,6.000000000000001,110.5,1657.47,14.999728506787331,40.11,240.65,5.99975068561456,66.03,792.36,12.0,70.5,5781.39,82.00553191489362
793,2017-10-02,27.04,297.45,11.000369822485206,106.33,10846.04,102.00357377974233,33.49,234.41,6.999402806808002,53.28,639.31,11.999061561561561,40.16,2972.18,74.00846613545816
794,2017-10-03,35.54,177.72,5.000562746201463,102.82,20151.95,195.99251118459446,57.3,515.69,8.999825479930193,86.28,603.99,7.000347705146036,53.11,5470.11,102.99585765392581
795,2017-10-04,45.99,183.97,4.0002174385736025,132.27,15740.41,119.00211688213501,121.97,5366.56,43.99901615151267,91.51,457.55,5.0,33.76,2228.14,65.99940758293839
796,2017-10-05,60.64,788.27,12.999175461741425,91.15,12487.53,136.99978058145913,203.08,4670.76,22.99960606657475,143.64,861.83,5.99993038150933,42.71,6107.23,142.99297588386793
