This file was downloaded on March 14 2018 12:46:15 AM UTC-07:00
Keywords,furniture
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-08-09,143,136.82 USD,19565.66 USD
2016-08-10,126,114.34 USD,14406.95 USD
2016-08-11,135,95.42 USD,12881.36 USD
2016-08-12,95,156.44 USD,14862.27 USD
2016-08-13,132,90.26 USD,11913.75 USD
2016-08-14,172,116.90 USD,20106.38 USD
2016-08-15,189,125.25 USD,23671.90 USD
2016-08-16,154,128.18 USD,19740.18 USD
2016-08-17,115,94.57 USD,10875.11 USD
2016-08-18,119,118.34 USD,14082.99 USD
2016-08-19,143,121.26 USD,17340.23 USD
2016-08-20,137,122.84 USD,16829.33 USD
2016-08-21,212,79.15 USD,16780.02 USD
2016-08-22,156,132.52 USD,20673.23 USD
2016-08-23,236,99.02 USD,23369.46 USD
2016-08-24,152,157.43 USD,23930.00 USD
2016-08-25,191,73.47 USD,14033.68 USD
2016-08-26,124,98.48 USD,12211.28 USD
2016-08-27,182,92.86 USD,16901.25 USD
2016-08-28,224,102.56 USD,22972.83 USD
2016-08-29,182,124.26 USD,22615.81 USD
2016-08-30,139,129.64 USD,18020.45 USD
2016-08-31,210,83.35 USD,17504.49 USD
