This file was downloaded on February 17 2018 6:21:41 PM UTC-08:00
Keywords,scotch
Date Range,2015-04-15 - 2018-02-14
Buyer Country: ,AU
Category: ,Alcohol & Food
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-07-20,14,317.25 USD,4441.48 USD
2016-07-21,17,223.33 USD,3796.66 USD
2016-07-22,4,159.39 USD,637.54 USD
2016-07-23,13,176.14 USD,2289.77 USD
2016-07-24,7,147.52 USD,1032.64 USD
2016-07-25,2,55.83 USD,111.65 USD
2016-07-26,7,46.77 USD,327.41 USD
2016-07-27,4,60.86 USD,243.45 USD
2016-07-28,6,115.00 USD,689.99 USD
2016-07-29,3,64.10 USD,192.29 USD
2016-07-30,9,109.35 USD,984.12 USD
2016-07-31,38,49.27 USD,1872.24 USD
2016-08-01,55,62.62 USD,3444.09 USD
2016-08-02,61,53.35 USD,3254.16 USD
2016-08-03,44,51.78 USD,2278.48 USD
2016-08-04,44,49.39 USD,2173.14 USD
2016-08-05,35,43.05 USD,1506.91 USD
2016-08-06,20,53.68 USD,1073.65 USD
2016-08-07,25,86.26 USD,2156.53 USD
2016-08-08,42,83.48 USD,3506.27 USD
2016-08-09,26,66.46 USD,1727.98 USD
2016-08-10,27,65.81 USD,1776.91 USD
2016-08-11,25,87.43 USD,2185.80 USD
2016-08-12,14,78.36 USD,1097.05 USD
2016-08-13,17,77.85 USD,1323.44 USD
2016-08-14,31,82.51 USD,2557.81 USD
2016-08-15,70,141.01 USD,9870.97 USD
2016-08-16,31,114.64 USD,3553.78 USD
2016-08-17,39,133.23 USD,5195.94 USD
2016-08-18,43,119.16 USD,5123.84 USD
2016-08-19,37,123.67 USD,4575.97 USD
2016-08-20,25,126.76 USD,3168.93 USD
2016-08-21,53,177.99 USD,9433.37 USD
2016-08-22,36,78.04 USD,2809.60 USD
2016-08-23,35,52.60 USD,1840.92 USD
2016-08-24,58,77.62 USD,4501.94 USD
2016-08-25,48,95.00 USD,4559.97 USD
2016-08-26,41,95.76 USD,3926.05 USD
2016-08-27,44,68.31 USD,3005.61 USD
2016-08-28,23,94.01 USD,2162.16 USD
2016-08-29,50,56.61 USD,2830.37 USD
2016-08-30,28,56.72 USD,1588.24 USD
2016-08-31,29,68.95 USD,1999.65 USD
2016-09-01,11,76.42 USD,840.62 USD
2016-09-02,12,102.14 USD,1225.62 USD
2016-09-03,8,98.41 USD,787.24 USD
2016-09-04,2,70.93 USD,141.85 USD
2016-09-05,11,120.90 USD,1329.87 USD
2016-09-06,12,215.90 USD,2590.82 USD
2016-09-07,12,239.25 USD,2871.01 USD
2016-09-08,13,136.14 USD,1769.88 USD
2016-09-09,2,263.93 USD,527.85 USD
2016-09-10,20,85.17 USD,1703.31 USD
2016-09-11,9,146.07 USD,1314.60 USD
2016-09-12,4,98.76 USD,395.04 USD
2016-09-13,11,76.67 USD,843.41 USD
2016-09-14,12,139.17 USD,1670.07 USD
2016-09-15,5,133.75 USD,668.73 USD
2016-09-16,7,125.57 USD,879.02 USD
2016-09-17,6,190.81 USD,1144.84 USD
2016-09-18,22,99.40 USD,2186.81 USD
2016-09-19,69,76.86 USD,5303.48 USD
2016-09-20,52,82.68 USD,4299.39 USD
2016-09-21,74,57.14 USD,4228.00 USD
2016-09-22,4,79.11 USD,316.45 USD
2016-09-23,5,99.56 USD,497.78 USD
2016-09-24,7,39.27 USD,274.90 USD
2016-09-25,6,183.94 USD,1103.65 USD
2016-09-26,6,72.20 USD,433.21 USD
2016-09-27,4,556.44 USD,2225.74 USD
2016-09-28,4,71.36 USD,285.43 USD
2016-09-29,0,0.00 USD,0.00 USD
2016-09-30,3,81.78 USD,245.33 USD
2016-10-01,2,70.38 USD,140.76 USD
2016-10-02,4,22.57 USD,90.26 USD
2016-10-03,19,32.59 USD,619.18 USD
2016-10-04,6,103.66 USD,621.94 USD
2016-10-05,4,128.22 USD,512.87 USD
2016-10-06,17,53.25 USD,905.32 USD
2016-10-07,33,84.08 USD,2774.75 USD
2016-10-08,19,103.81 USD,1972.43 USD
2016-10-09,7,92.71 USD,648.98 USD
2016-10-10,7,74.02 USD,518.14 USD
2016-10-11,19,98.09 USD,1863.64 USD
2016-10-12,14,95.85 USD,1341.85 USD
2016-10-13,5,88.75 USD,443.73 USD
2016-10-14,24,89.95 USD,2158.74 USD
2016-10-15,17,33.46 USD,568.79 USD
2016-10-16,6,91.37 USD,548.19 USD
2016-10-17,12,155.47 USD,1865.58 USD
2016-10-18,24,54.32 USD,1303.73 USD
2016-10-19,7,113.90 USD,797.31 USD
2016-10-20,8,68.05 USD,544.43 USD
2016-10-21,15,53.36 USD,800.38 USD
2016-10-22,8,78.65 USD,629.20 USD
2016-10-23,9,195.02 USD,1755.18 USD
2016-10-24,26,51.36 USD,1335.41 USD
2016-10-25,6,68.28 USD,409.68 USD
2016-10-26,20,70.07 USD,1401.41 USD
2016-10-27,8,54.70 USD,437.62 USD
2016-10-28,8,97.70 USD,781.61 USD
2016-10-29,9,75.88 USD,682.94 USD
2016-10-30,10,112.04 USD,1120.39 USD
2016-10-31,14,118.52 USD,1659.32 USD
2016-11-01,14,220.92 USD,3092.88 USD
